player_id,year,prev_fip,prev_era,prev_whip,prev_kbb,prev_ip_total
13167,2024,3.9863636363636363,7.363636363636363,1.7727272727272725,1.5,14.666666666666668
13167,2025,21.1,54.0,9.0,0.0,1.0
13242,2024,7.300000000000001,16.200000000000003,3.000000000000001,0.3333333333333333,1.6666666666666663
13245,2025,7.273913043478261,9.391304347826088,2.4782608695652177,0.75,7.666666666666666
13268,2025,10.900000000000002,27.000000000000007,3.000000000000001,,1.6666666666666663
13934,2024,3.0384328358208954,3.828358208955224,1.242537313432836,3.3076923076923075,178.66666666666666
13934,2025,4.0325513196480935,4.513196480938416,1.3724340175953078,2.76,113.66666666666667
13940,2024,2.7802030456852793,4.385786802030457,1.4619289340101522,3.642857142857143,65.66666666666667
13940,2025,4.650847457627119,5.720338983050848,1.8050847457627122,1.6,39.33333333333333
13941,2024,3.0427083333333336,2.671875,1.0729166666666667,4.628571428571429,192.0
13941,2025,5.089637305699482,4.756476683937824,1.2435233160621764,1.5454545454545454,64.33333333333333
13941,2026,3.0090909090909093,3.272727272727273,1.115702479338843,9.2,121.0
13942,2024,2.4352769679300295,2.597667638483965,1.0408163265306123,4.166666666666667,114.33333333333333
13942,2025,3.6192307692307693,4.101923076923077,1.251923076923077,2.610169491525424,173.33333333333334
13942,2026,5.001694915254237,5.4,1.5254237288135595,1.3043478260869565,98.33333333333333
14111,2024,5.9,9.0,2.2,1.2,15.0
14111,2025,1.6,10.125,1.875,,2.6666666666666665
14113,2024,3.72,3.24,1.2733333333333334,3.0,150.0
14113,2025,3.7826722338204597,3.663883089770355,1.2025052192066807,2.8333333333333335,159.66666666666666
14113,2026,3.85,3.24,1.104,4.0,166.66666666666666
14128,2025,4.023076923076923,4.56923076923077,1.5692307692307694,1.8333333333333333,43.33333333333333
14128,2026,3.8978723404255318,4.8111702127659575,1.452127659574468,2.1515151515151514,125.33333333333333
14130,2026,6.5285714285714285,7.012987012987013,1.4805194805194803,1.6666666666666667,25.666666666666668
14132,2025,6.652631578947368,9.236842105263158,1.8157894736842104,2.6666666666666665,12.666666666666668
14132,2026,6.4913043478260875,8.608695652173912,1.8695652173913044,0.5714285714285714,23.0
14134,2024,3.3472527472527474,4.0054945054945055,1.3846153846153846,1.8666666666666667,60.666666666666664
