date,game_id,status,game_time,Stadium_code,away_team,home_team,away_sp_id,home_sp_id,away_sp_name,home_sp_name,away_score,home_score,weather_code,temperature,humidity,wind_direction,wind_speed,rain_probability,leagueType,season,target_home_win,is_draw
2023-08-19,20230574,3,18:00:00,4001,12001,7002,11394,15643,배제성,산체스,5.0,4.0,10300,31.3,68,20500,1.0,,10100,2023,0.0,0
2023-08-19,20230575,3,18:00:00,7003,2002,1001,15648,13156,산체스,최채흥,6.0,5.0,10400,29.6,78,20500,2.3,,10100,2023,0.0,0
2023-08-20,20230576,3,17:00:00,1001,11001,6002,15653,13061,태너,곽빈,12.0,5.0,10100,33.1,47,21100,1.8,,10100,2023,0.0,0
2023-08-20,20230577,3,14:00:00,1003,3001,10001,11310,15474,박세웅,오상원,6.0,7.0,10100,31.1,57,21100,2.4,,10100,2023,1.0,0
2023-08-20,20230578,3,17:00:00,2001,5002,9002,15003,15644,플럿코,엘리아스,1.0,2.0,10100,29.7,67,21300,2.6,,10100,2023,1.0,0
2023-08-20,20230579,3,17:00:00,4001,12001,7002,13942,15146,쿠에바스,페냐,3.0,0.0,10400,32.2,63,21300,2.8,,10100,2023,0.0,0
2023-08-20,20230580,3,17:00:00,7003,2002,1001,15063,14113,황동하,원태인,4.0,6.0,10400,30.8,73,20300,2.3,,10100,2023,1.0,0
2023-08-22,20230582,3,18:30:00,1003,6002,10001,13941,13092,알칸타라,김선기,6.0,1.0,10500,27.3,88,20300,1.0,,10100,2023,0.0,0
2023-08-22,20230584,3,18:30:00,2002,2002,12001,14788,11318,이의리,엄상백,4.0,8.0,10500,28.8,75,21300,2.6,,10100,2023,1.0,0
2023-08-22,20230585,3,18:30:00,4001,1001,7002,14617,10609,뷰캐넌,이태양,5.0,3.0,10100,26.8,85,21100,1.0,,10100,2023,0.0,0
2023-08-23,20230587,3,18:30:00,1003,6002,10001,15153,14784,브랜든,장재영,11.0,4.0,10400,24.3,90,20300,2.5,,10100,2023,0.0,0
2023-08-24,20230591,3,18:30:00,1001,3001,5002,15011,13934,반즈,켈리,1.0,3.0,10400,27.3,78,20300,3.2,,10100,2023,1.0,0
2023-08-24,20230592,3,18:30:00,1003,6002,10001,14769,15646,김동주,맥키니,8.0,6.0,10400,28.1,74,20300,3.2,,10100,2023,0.0,0
2023-08-24,20230593,3,18:30:00,2001,11001,9002,10220,15528,이재학,맥카티,4.0,7.0,10400,28.4,75,20300,1.0,,10100,2023,1.0,0
2023-08-24,20230594,3,18:30:00,2002,2002,12001,15147,11308,파노니,고영표,7.0,3.0,10400,28.2,77,20300,1.3,,10100,2023,0.0,0
2023-08-25,20230596,3,18:30:00,1001,9002,6002,10126,13061,김광현,곽빈,1.0,10.0,10100,28.6,65,21100,2.1,,10100,2023,1.0,0
2023-08-25,20230597,3,18:30:00,7003,10001,1001,13091,15536,안우진,와이드너,7.0,4.0,10400,31.3,48,21500,2.9,,10100,2023,0.0,0
2023-08-25,20230598,3,18:30:00,6001,7002,2002,15643,15648,산체스,산체스,1.0,4.0,10100,28.5,65,21500,1.5,,10100,2023,1.0,0
2023-08-25,20230599,3,18:30:00,8001,12001,3001,15143,12295,벤자민,윌커슨,3.0,1.0,10100,28.7,63,20900,2.3,,10100,2023,0.0,0
2023-08-25,20230600,3,18:30:00,8005,5002,11001,11379,15535,최원태,페디,1.0,14.0,10100,29.6,63,21500,1.3,,10100,2023,1.0,0
2023-08-26,20230601,3,18:00:00,1001,9002,6002,15644,13072,엘리아스,김민규,7.0,5.0,10400,29.1,52,21500,2.2,,10100,2023,0.0,0
2023-08-26,20230602,3,18:00:00,7003,10001,1001,15531,10363,후라도,백정현,5.0,6.0,10100,29.1,64,21100,1.6,,10100,2023,1.0,0
2023-08-26,20230603,3,18:00:00,6001,7002,2002,15146,10058,페냐,양현종,4.0,12.0,10100,29.4,61,20300,1.5,,10100,2023,1.0,0
2023-08-26,20230604,3,18:00:00,8001,12001,3001,11394,11310,배제성,박세웅,8.0,6.0,10100,28.2,60,20500,1.9,,10100,2023,0.0,0
2023-08-26,20230605,3,18:00:00,8005,5002,11001,15003,15653,플럿코,태너,5.0,7.0,10100,28.6,72,20900,2.5,,10100,2023,1.0,0
2023-08-27,20230606,3,17:00:00,1001,9002,6002,10783,13941,문승원,알칸타라,8.0,5.0,10300,29.5,62,20900,1.0,,10100,2023,0.0,0
2023-08-27,20230607,3,17:00:00,7003,10001,1001,13092,14113,김선기,원태인,6.0,8.0,10400,24.1,93,20500,3.9,,10100,2023,1.0,0
2023-08-27,20230608,3,17:00:00,6001,7002,2002,15013,15432,문동주,윤영철,2.0,5.0,10100,31.2,57,20900,2.6,,10100,2023,1.0,0
2023-08-27,20230609,3,17:00:00,8001,12001,3001,13942,12930,쿠에바스,나균안,2.0,1.0,10100,29.1,68,20300,3.2,,10100,2023,0.0,0
2023-08-27,20230610,3,17:00:00,8005,5002,11001,10652,12565,임찬규,최성영,3.0,5.0,10100,31.0,61,20900,3.3,,10100,2023,1.0,0
2023-08-30,20230617,3,18:30:00,2001,10001,9002,15646,15528,맥키니,맥카티,7.0,11.0,10500,22.9,90,21300,2.2,,10100,2023,1.0,0
2023-08-31,20230621,3,18:30:00,1001,6002,5002,13061,13934,곽빈,켈리,2.0,3.0,10100,28.2,44,21300,2.9,,10100,2023,1.0,0
2023-08-31,20230622,3,18:30:00,2001,10001,9002,13091,10126,안우진,김광현,8.0,3.0,10100,27.0,71,21500,3.2,,10100,2023,0.0,0
2023-08-31,20230623,3,18:30:00,2002,1001,12001,13242,15143,홍정우,벤자민,4.0,6.0,10400,25.3,70,21300,2.7,,10100,2023,1.0,0
2023-08-31,20230624,3,18:30:00,4001,3001,7002,12295,10609,윌커슨,이태양,5.0,2.0,10100,28.2,44,20100,2.4,,10100,2023,0.0,0
2023-08-31,20230625,3,18:30:00,6001,11001,2002,15535,15147,페디,파노니,3.0,13.0,10100,26.9,66,20100,1.0,,10100,2023,1.0,0
2023-09-01,20230626,3,18:30:00,1001,7002,5002,15146,14134,페냐,이정용,0.0,10.0,10100,27.9,54,21300,3.0,,10100,2023,1.0,0
2023-09-01,20230627,3,18:30:00,1003,12001,10001,11308,14784,고영표,장재영,2.0,6.0,10100,27.9,54,21300,2.7,,10100,2023,1.0,0
2023-09-01,20230628,3,18:30:00,2001,2002,9002,10058,15644,양현종,엘리아스,10.0,2.0,10100,26.8,62,21300,1.0,,10100,2023,0.0,0
2023-09-01,20230629,3,18:30:00,7003,11001,1001,15653,13156,태너,최채흥,10.0,0.0,10400,28.0,74,20500,1.2,,10100,2023,0.0,0
2023-09-02,20230631,3,14:00:00,1001,7002,5002,15643,14588,산체스,김윤식,5.0,3.0,10100,30.2,40,20300,1.9,,10100,2023,0.0,0
2023-09-02,20230632,3,17:00:00,1003,12001,10001,11394,13092,배제성,김선기,0.0,3.0,10100,31.7,33,20100,3.3,,10100,2023,1.0,0
2023-09-02,20230633,3,17:00:00,2001,2002,9002,15432,10783,윤영철,문승원,12.0,4.0,10400,28.4,57,21300,1.0,,10100,2023,0.0,0
2023-09-02,20230634,3,17:00:00,7003,11001,1001,10220,14113,이재학,원태인,5.0,1.0,10500,27.2,73,20500,3.0,,10100,2023,0.0,0
2023-09-03,20230636,3,14:00:00,1001,7002,5002,15013,10652,문동주,임찬규,5.0,3.0,10400,27.7,65,20300,2.5,,10100,2023,0.0,0
2023-09-03,20230637,3,14:00:00,1003,12001,10001,13167,15531,김민,후라도,0.0,7.0,10100,29.1,67,20300,2.5,,10100,2023,1.0,0
2023-09-03,20230638,3,14:00:00,2001,2002,9002,14788,14581,이의리,오원석,8.0,6.0,10400,28.1,74,20300,1.9,,10100,2023,0.0,0
2023-09-03,20230639,3,14:00:00,7003,11001,1001,12565,14617,최성영,뷰캐넌,1.0,6.0,10400,30.4,65,20100,1.0,,10100,2023,1.0,0
2023-09-03,20230640,3,14:00:00,8001,6002,3001,15153,15011,브랜든,반즈,2.0,0.0,10100,31.5,61,20900,1.1,,10100,2023,0.0,0
2023-09-04,20230987,3,18:30:00,8001,6002,3001,13941,11310,알칸타라,박세웅,3.0,4.0,10100,29.3,61,20300,1.4,,10100,2023,1.0,0
2023-09-05,20230642,3,18:30:00,2002,5002,12001,11379,13942,최원태,쿠에바스,5.0,4.0,10500,26.8,56,20100,1.7,,10100,2023,0.0,0
2023-09-05,20230643,3,18:30:00,4001,9002,7002,15528,14621,맥카티,한승주,11.0,6.0,10100,29.7,62,20500,1.3,,10100,2023,0.0,0
2023-09-05,20230644,3,18:30:00,8003,1001,3001,13156,12295,최채흥,윌커슨,3.0,10.0,10100,25.6,65,20300,3.6,,10100,2023,1.0,0
2023-09-05,20230645,3,18:30:00,8005,10001,11001,15646,15535,맥키니,페디,1.0,2.0,10100,29.9,43,20300,1.9,,10100,2023,1.0,0
2023-09-06,20230646,3,18:30:00,1001,2002,6002,15147,13061,파노니,곽빈,7.0,1.0,10100,30.1,44,20300,3.0,,10100,2023,0.0,0
2023-09-06,20230647,3,18:30:00,2002,5002,12001,13934,15143,켈리,벤자민,3.0,4.0,10100,30.8,50,20500,2.0,,10100,2023,1.0,0
2023-09-06,20230648,3,18:30:00,4001,9002,7002,10126,10609,김광현,이태양,5.0,6.0,10100,30.0,61,20500,1.0,,10100,2023,1.0,0
2023-09-06,20230649,3,18:30:00,8003,1001,3001,15536,12930,와이드너,나균안,7.0,2.0,10400,25.6,70,20300,3.8,,10100,2023,0.0,0
2023-09-06,20230650,3,18:30:00,8005,10001,11001,15067,13085,주승우,신민혁,2.0,8.0,10100,31.2,45,20300,3.2,,10100,2023,1.0,0
2023-09-07,20230651,3,18:30:00,1001,2002,6002,10058,12852,양현종,최원준,0.0,3.0,10100,30.5,40,20500,3.3,,10100,2023,1.0,0
2023-09-07,20230652,3,18:30:00,2002,5002,12001,14134,11308,이정용,고영표,11.0,4.0,10100,29.6,41,20500,2.8,,10100,2023,0.0,0
2023-09-07,20230653,3,18:30:00,4001,9002,7002,15644,15146,엘리아스,페냐,3.0,4.0,10100,29.0,56,20700,1.0,,10100,2023,1.0,0
2023-09-07,20230654,3,18:30:00,8003,1001,3001,14113,11311,원태인,심재민,1.0,2.0,10400,24.3,69,20300,3.2,,10100,2023,1.0,0
2023-09-07,20230655,3,18:30:00,8005,10001,11001,14784,15653,장재영,태너,1.0,6.0,10100,27.3,47,20300,3.4,,10100,2023,1.0,0
2023-09-08,20230656,3,18:30:00,1001,1001,6002,10685,14770,김대우,최승용,7.0,8.0,10100,28.9,50,20100,1.0,,10100,2023,1.0,0
2023-09-08,20230657,3,18:30:00,1003,7002,10001,15643,13092,산체스,김선기,6.0,5.0,10100,29.3,45,21500,4.2,,10100,2023,0.0,0
2023-09-08,20230658,3,18:30:00,2002,9002,12001,10783,11394,문승원,배제성,7.0,16.0,10100,27.0,59,21100,1.0,,10100,2023,1.0,0
2023-09-08,20230659,3,18:30:00,6001,5002,2002,14588,15432,김윤식,윤영철,12.0,2.0,10100,29.1,45,20500,1.5,,10100,2023,0.0,0
2023-09-08,20230660,3,18:30:00,8005,3001,11001,15011,10220,반즈,이재학,3.0,4.0,10200,26.7,62,20900,1.6,,10100,2023,1.0,0
2023-09-09,20230661,3,17:00:00,1001,1001,6002,13152,15153,최하늘,브랜든,0.0,4.0,10100,30.9,47,21100,1.3,,10100,2023,1.0,0
2023-09-09,20230662,3,17:00:00,1003,7002,10001,14619,15073,남지민,이명종,3.0,1.0,10100,29.6,46,21300,2.4,,10100,2023,0.0,0
2023-09-09,20230663,3,17:00:00,2002,9002,12001,14581,13167,오원석,김민,8.0,8.0,10100,28.0,50,21500,1.0,,10100,2023,0.5,1
2023-09-09,20230664,3,17:00:00,6001,5002,2002,12908,14788,손주영,이의리,7.0,12.0,10100,28.5,50,20500,1.0,,10100,2023,1.0,0
2023-09-09,20230665,3,17:00:00,8005,3001,11001,10863,12565,한현희,최성영,5.0,6.0,10100,26.4,62,20900,2.6,,10100,2023,1.0,0
2023-09-09,20230863,3,14:00:00,1001,1001,6002,14617,10299,뷰캐넌,장원준,5.0,1.0,10100,31.9,36,21100,1.3,,10100,2023,0.0,0
2023-09-09,20230864,3,14:00:00,1003,7002,10001,14808,14674,김기중,김동혁,11.0,2.0,10100,31.0,46,21300,2.0,0.0,10100,2023,0.0,0
2023-09-09,20230865,3,14:00:00,6001,5002,2002,10652,15063,임찬규,황동하,6.0,7.0,10100,30.7,47,21300,1.0,0.0,10100,2023,1.0,0
2023-09-09,20230866,3,14:00:00,8005,3001,11001,11310,14155,박세웅,송명기,5.0,2.0,10100,29.0,51,20700,1.9,0.0,10100,2023,0.0,0
2023-09-10,20230666,3,14:00:00,1001,1001,6002,13156,13941,최채흥,알칸타라,2.0,8.0,10400,29.9,47,21300,1.6,,10100,2023,1.0,0
2023-09-10,20230667,3,14:00:00,1003,7002,10001,14621,15067,한승주,주승우,9.0,8.0,10100,28.9,58,21300,2.8,,10100,2023,0.0,0
2023-09-10,20230668,3,14:00:00,2002,9002,12001,15528,13942,맥카티,쿠에바스,6.0,5.0,10100,29.0,56,21500,2.0,,10100,2023,0.0,0
2023-09-10,20230669,3,14:00:00,6001,5002,2002,11379,12944,최원태,김건국,7.0,8.0,10100,29.7,54,20300,1.0,,10100,2023,1.0,0
2023-09-10,20230670,3,14:00:00,8005,3001,11001,12295,15535,윌커슨,페디,1.0,3.0,10400,29.6,53,20900,1.8,,10100,2023,1.0,0
2023-09-12,20230867,3,18:30:00,1001,7002,6002,10609,13061,이태양,곽빈,3.0,8.0,10400,27.9,56,21500,2.1,,10100,2023,1.0,0
2023-09-12,20230868,3,18:30:00,2001,12001,9002,15143,10126,벤자민,김광현,3.0,0.0,10400,26.8,69,21100,1.0,,10100,2023,0.0,0
2023-09-12,20230869,3,18:30:00,7003,2002,1001,15147,15536,파노니,와이드너,9.0,10.0,10400,29.0,65,20700,1.0,,10100,2023,1.0,0
2023-09-12,20230870,3,18:30:00,8001,11001,3001,13085,12930,신민혁,나균안,4.0,3.0,10400,27.1,75,20900,1.0,,10100,2023,0.0,0
2023-09-13,20230872,3,18:30:00,6001,3001,2002,11311,10058,심재민,양현종,3.0,1.0,10500,24.2,86,21300,1.0,,10100,2023,0.0,0
2023-09-13,20230873,3,18:30:00,8005,12001,11001,11308,15653,고영표,태너,6.0,2.0,10400,27.7,74,20900,2.1,,10100,2023,0.0,0
2023-09-14,20230874,3,18:30:00,1001,9002,6002,15644,14770,엘리아스,최승용,2.0,3.0,10400,25.1,59,20500,1.0,,10100,2023,1.0,0
2023-09-14,20230875,3,18:30:00,7003,12001,1001,11394,14113,배제성,원태인,4.0,10.0,10500,25.0,89,20500,2.1,,10100,2023,1.0,0
2023-09-15,20230878,3,18:30:00,4001,5002,7002,14588,15146,김윤식,페냐,4.0,3.0,10500,23.0,92,20700,1.0,,10100,2023,0.0,0
2023-09-15,20230879,3,18:30:00,6001,6002,2002,15153,15432,브랜든,윤영철,8.0,6.0,10400,26.1,99,20900,1.6,,10100,2023,0.0,0
2023-09-15,20230880,3,18:30:00,8001,10001,3001,15531,15011,후라도,반즈,4.0,5.0,10400,25.4,82,20300,1.9,,10100,2023,1.0,0
2023-09-15,20230881,3,18:30:00,8005,1001,11001,14617,12565,뷰캐넌,최성영,1.0,8.0,10500,24.4,90,21500,2.5,,10100,2023,1.0,0
2023-09-16,20230882,3,17:00:00,1001,9002,5002,14581,13934,오원석,켈리,4.0,10.0,10500,25.0,91,20500,1.6,,10100,2023,1.0,0
2023-09-17,20230887,3,14:00:00,1001,9002,5002,10126,14134,김광현,이정용,3.0,8.0,10500,27.0,71,21300,1.3,,10100,2023,1.0,0
2023-09-17,20230888,3,14:00:00,4001,12001,7002,13942,15643,쿠에바스,산체스,7.0,0.0,10400,27.6,72,21300,2.6,,10100,2023,0.0,0
2023-09-17,20230889,3,14:00:00,7003,3001,1001,11310,15536,박세웅,와이드너,7.0,4.0,10400,27.9,72,20500,1.9,,10100,2023,0.0,0
2023-09-17,20230890,3,14:00:00,6001,6002,2002,13941,15147,알칸타라,파노니,8.0,3.0,10100,28.8,67,21300,1.5,,10100,2023,0.0,0
2023-09-17,20230891,3,17:00:00,1001,9002,5002,15528,10652,맥카티,임찬규,5.0,9.0,10400,27.0,76,21300,1.2,,10100,2023,1.0,0
2023-09-17,20230892,3,17:00:00,4001,12001,7002,15143,14621,벤자민,한승주,3.0,1.0,10500,28.1,67,21300,1.4,,10100,2023,0.0,0
2023-09-18,20230998,3,18:30:00,6001,6002,2002,13061,15063,곽빈,황동하,8.0,4.0,10100,27.7,79,21500,1.5,0.0,10100,2023,0.0,0
2023-09-18,20230999,3,18:30:00,4001,12001,7002,13167,10609,김민,이태양,2.0,6.0,10100,26.5,73,21100,1.0,0.0,10100,2023,1.0,0
2023-09-19,20230893,3,18:30:00,1001,11001,6002,15535,10299,페디,장원준,2.0,1.0,10400,26.1,65,21100,1.7,,10100,2023,0.0,0
2023-09-19,20230894,3,18:30:00,4001,9002,7002,10783,14808,문승원,김기중,5.0,3.0,10400,23.6,82,20500,1.6,,10100,2023,0.0,0
2023-09-19,20230895,3,18:30:00,6001,5002,2002,14143,10058,이지강,양현종,4.0,3.0,10400,26.8,69,21300,1.0,,10100,2023,0.0,0
2023-09-19,20230979,3,18:30:00,2002,1001,12001,14615,11308,황동재,고영표,1.0,7.0,10400,26.1,65,21300,2.2,0.0,10100,2023,1.0,0
2023-09-19,20230997,3,18:30:00,8001,10001,3001,13092,12295,김선기,윌커슨,6.0,3.0,10400,26.6,69,0,4.3,0.0,10100,2023,0.0,0
2023-09-21,20230901,3,18:30:00,1003,11001,10001,15653,15531,태너,후라도,1.0,5.0,10400,21.2,68,21500,2.9,,10100,2023,1.0,0
2023-09-21,20230902,3,18:30:00,2001,5002,9002,13934,15462,켈리,송영진,2.0,1.0,10400,21.7,63,20700,1.9,,10100,2023,0.0,0
2023-09-21,20230903,3,18:30:00,2002,3001,12001,12930,11394,나균안,배제성,0.0,5.0,10400,21.0,65,21500,1.0,,10100,2023,1.0,0
2023-09-21,20230904,3,18:30:00,4001,2002,7002,14788,15146,이의리,페냐,8.0,14.0,10400,19.9,84,20700,1.0,,10100,2023,1.0,0
2023-09-21,20230905,3,18:30:00,7003,6002,1001,15153,14617,브랜든,뷰캐넌,5.0,1.0,10500,18.2,96,20300,1.0,,10100,2023,0.0,0
2023-09-22,20230906,3,18:30:00,1001,11001,5002,12565,14134,최성영,이정용,5.0,4.0,10100,25.0,49,20100,2.7,,10100,2023,0.0,0
2023-09-22,20230907,3,18:30:00,2001,3001,9002,11310,10126,박세웅,김광현,5.0,2.0,10100,18.9,77,21500,1.0,,10100,2023,0.0,0
2023-09-22,20230908,3,18:30:00,4001,10001,7002,14784,14619,장재영,남지민,11.0,6.0,10100,21.6,62,21100,1.2,,10100,2023,0.0,0
2023-09-22,20230909,3,18:30:00,7003,6002,1001,14770,13156,최승용,최채흥,3.0,1.0,10100,24.2,56,20500,1.0,,10100,2023,0.0,0
2023-09-22,20230910,3,18:30:00,6001,12001,2002,15143,15147,벤자민,파노니,1.0,2.0,10100,23.4,60,20300,1.0,,10100,2023,1.0,0
2023-09-23,20230911,3,17:00:00,1001,7002,5002,15643,10652,산체스,임찬규,1.0,3.0,10100,26.7,47,20300,3.3,,10100,2023,1.0,0
2023-09-23,20230912,3,17:00:00,2001,3001,9002,15011,15528,반즈,맥카티,2.0,4.0,10100,26.1,47,20500,2.9,,10100,2023,1.0,0
2023-09-23,20230913,3,17:00:00,6001,12001,2002,13942,15432,쿠에바스,윤영철,4.0,1.0,10400,24.2,59,20500,1.6,,10100,2023,0.0,0
2023-09-23,20230914,3,17:00:00,8005,6002,11001,13941,10220,알칸타라,이재학,3.0,1.0,10400,23.6,46,20300,3.4,,10100,2023,0.0,0
2023-09-24,20230915,3,14:00:00,1001,7002,5002,10609,11379,이태양,최원태,1.0,5.0,10100,26.6,38,20700,3.5,,10100,2023,1.0,0
2023-09-24,20230916,3,14:00:00,2001,3001,9002,12295,10783,윌커슨,문승원,8.0,1.0,10400,25.3,44,20500,2.4,,10100,2023,0.0,0
2023-09-24,20230917,3,14:00:00,6001,12001,2002,11308,10058,고영표,양현종,3.0,2.0,10100,27.4,50,20300,2.3,,10100,2023,0.0,0
2023-09-24,20230918,3,14:00:00,8005,6002,11001,10299,13085,장원준,신민혁,5.0,6.0,10100,26.6,34,20300,2.6,,10100,2023,1.0,0
2023-09-26,20230922,3,18:30:00,8005,2002,11001,12944,15535,김건국,페디,6.0,4.0,10400,24.1,86,20900,1.6,,10100,2023,0.0,0
2023-09-27,20230923,3,15:00:00,2001,6002,9002,15153,10126,브랜든,김광현,7.0,7.0,10400,22.6,86,21300,1.0,,10100,2023,0.5,1
2023-09-27,20230924,3,15:00:00,8005,2002,11001,15648,14155,산체스,송명기,0.0,7.0,10400,27.1,67,20900,1.1,,10100,2023,1.0,0
2023-09-27,20230925,3,18:30:00,1001,12001,5002,11394,14588,배제성,김윤식,0.0,3.0,10400,22.7,85,20400,1.3,,10100,2023,1.0,0
2023-09-27,20230926,3,18:30:00,2001,6002,9002,14770,15644,최승용,엘리아스,3.0,6.0,10100,21.2,92,21100,1.0,,10100,2023,1.0,0
2023-09-27,20230927,3,18:30:00,4001,1001,7002,14615,15146,황동재,페냐,0.0,4.0,10400,22.3,79,21100,1.6,,10100,2023,1.0,0
2023-09-27,20230928,3,18:30:00,8005,2002,11001,14788,15653,이의리,태너,6.0,1.0,10400,26.3,66,21300,1.0,,10100,2023,0.0,0
2023-09-27,20231006,3,15:00:00,1001,12001,5002,11323,13934,주권,켈리,0.0,4.0,10500,23.2,76,21300,2.2,,10100,2023,1.0,0
2023-09-27,20231007,3,15:00:00,4001,1001,7002,15536,14808,와이드너,김기중,11.0,3.0,10400,23.5,82,21100,2.0,,10100,2023,0.0,0
2023-09-28,20230929,3,17:00:00,1001,1001,5002,13156,14134,최채흥,이정용,11.0,1.0,10400,26.2,50,20500,2.8,,10100,2023,0.0,0
2023-09-28,20230930,3,17:00:00,1003,9002,10001,14581,15531,오원석,후라도,2.0,4.0,10100,25.7,61,21100,3.7,,10100,2023,1.0,0
2023-09-28,20230931,3,17:00:00,8001,7002,3001,15643,15011,산체스,반즈,0.0,3.0,10100,27.7,51,21500,1.4,,10100,2023,1.0,0
2023-09-28,20230932,3,17:00:00,8005,2002,11001,15147,12565,파노니,최성영,3.0,18.0,10100,29.3,49,20100,1.0,,10100,2023,1.0,0
2023-09-29,20230933,3,14:00:00,1001,5002,6002,10652,12852,임찬규,최원준,3.0,4.0,10100,26.4,37,20900,1.0,,10100,2023,1.0,0
2023-09-29,20230934,3,14:00:00,1003,2002,10001,15063,13092,황동하,김선기,13.0,5.0,10100,26.9,25,21000,1.0,,10100,2023,0.0,0
2023-09-29,20230935,3,14:00:00,8001,7002,3001,14621,10863,한승주,한현희,1.0,9.0,10100,28.0,55,20900,2.1,,10100,2023,1.0,0
2023-09-30,20230936,3,14:00:00,1001,5002,6002,11379,14769,최원태,김동주,1.0,3.0,10400,19.6,85,21100,2.8,,10100,2023,1.0,0
2023-09-30,20230937,3,14:00:00,2001,2002,9002,10058,10783,양현종,문승원,3.0,4.0,10400,18.1,99,20900,1.2,,10100,2023,1.0,0
2023-09-30,20230938,3,14:00:00,7003,11001,1001,10220,14617,이재학,뷰캐넌,1.0,3.0,10100,23.3,55,21500,2.2,,10100,2023,1.0,0
2023-10-01,20230939,3,14:00:00,1001,5002,6002,14143,13941,이지강,알칸타라,7.0,4.0,10100,23.5,29,21300,3.1,,10100,2023,0.0,0
2023-10-01,20230940,3,14:00:00,2001,2002,9002,15432,15462,윤영철,송영진,5.0,6.0,10100,22.2,41,21500,2.4,,10100,2023,1.0,0
2023-10-01,20230941,3,14:00:00,2002,10001,12001,15073,13942,이명종,쿠에바스,3.0,6.0,10100,24.9,37,21500,3.9,,10100,2023,1.0,0
2023-10-01,20230942,3,14:00:00,4001,11001,7002,15535,10609,페디,이태양,3.0,4.0,10100,21.9,33,21500,2.7,,10100,2023,1.0,0
2023-10-01,20230943,3,14:00:00,8001,1001,3001,15496,12295,이호성,윌커슨,5.0,8.0,10100,24.0,35,21500,2.0,,10100,2023,1.0,0
2023-10-02,20230944,3,14:00:00,8001,1001,3001,15536,11311,와이드너,심재민,9.0,8.0,10100,24.3,27,21500,1.1,,10100,2023,0.0,0
2023-10-02,20230945,3,14:00:00,1001,10001,6002,14784,15153,장재영,브랜든,2.0,7.0,10100,24.1,34,20100,3.4,,10100,2023,1.0,0
2023-10-02,20230946,3,14:00:00,4001,11001,7002,15653,15146,태너,페냐,0.0,10.0,10100,23.6,26,20100,1.9,,10100,2023,1.0,0
2023-10-02,20230947,3,17:00:00,8001,1001,3001,10685,13147,김대우,정성종,8.0,6.0,10100,19.8,56,21500,1.0,0.0,10100,2023,0.0,0
2023-10-02,20231004,3,14:00:00,2002,5002,12001,14780,11323,강효종,주권,5.0,4.0,10100,23.5,32,21300,4.1,0.0,10100,2023,0.0,0
2023-10-03,20230948,3,14:00:00,1001,10001,6002,14576,14770,이종민,최승용,6.0,5.0,10100,19.6,50,20700,1.0,,10100,2023,0.0,0
2023-10-03,20230949,3,14:00:00,2001,11001,9002,13085,15644,신민혁,엘리아스,7.0,9.0,10400,20.4,55,20700,1.0,,10100,2023,1.0,0
2023-10-03,20230950,3,14:00:00,2002,2002,12001,14788,11308,이의리,고영표,3.0,1.0,10400,21.0,53,20300,2.0,,10100,2023,0.0,0
2023-10-03,20230951,3,14:00:00,8001,1001,3001,14615,15011,황동재,반즈,4.0,10.0,10500,20.6,68,20100,1.4,,10100,2023,1.0,0
2023-10-04,20230952,3,15:00:00,2002,2002,12001,15147,11394,파노니,배제성,10.0,2.0,10400,23.1,57,21500,2.3,,10100,2023,0.0,0
2023-10-04,20230953,3,18:30:00,8001,5002,3001,13934,11232,켈리,이인복,7.0,6.0,10100,23.1,40,21300,3.1,,10100,2023,0.0,0
2023-10-04,20230954,3,18:30:00,2001,11001,9002,12565,10126,최성영,김광현,5.0,10.0,10500,16.5,92,20100,1.0,,10100,2023,1.0,0
2023-10-04,20230955,3,18:30:00,2002,2002,12001,15648,14111,산체스,이선우,2.0,3.0,10400,20.0,72,21300,2.7,,10100,2023,1.0,0
2023-10-04,20230956,3,18:30:00,7003,7002,1001,15643,15039,산체스,김서준,11.0,7.0,10300,23.0,48,21500,1.4,,10100,2023,0.0,0
2023-10-05,20230957,3,18:30:00,8001,5002,3001,10652,10863,임찬규,한현희,5.0,3.0,10100,17.5,35,21300,3.7,,10100,2023,0.0,0
2023-10-05,20230958,3,18:30:00,2001,11001,9002,10220,14581,이재학,오원석,3.0,4.0,10100,16.5,38,21300,4.6,,10100,2023,1.0,0
2023-10-05,20230959,3,18:30:00,2002,2002,12001,10058,11284,양현종,조이현,3.0,5.0,10100,16.0,40,21300,3.4,,10100,2023,1.0,0
2023-10-05,20230960,3,18:30:00,7003,7002,1001,14808,14617,김기중,뷰캐넌,1.0,3.0,10100,18.1,32,21500,2.3,,10100,2023,1.0,0
2023-10-06,20230961,3,18:30:00,1001,2002,5002,15063,14134,황동하,이정용,3.0,2.0,10400,18.8,36,21300,2.2,,10100,2023,0.0,0
2023-10-06,20230962,3,18:30:00,2001,7002,9002,10609,10783,이태양,문승원,2.0,7.0,10100,16.1,67,20700,1.0,,10100,2023,1.0,0
2023-10-06,20230986,3,18:30:00,2002,1001,12001,15496,15143,이호성,벤자민,6.0,2.0,10400,18.1,51,21500,3.2,0.0,10100,2023,0.0,0
2023-10-07,20230963,3,17:00:00,1001,3001,6002,12295,13941,윌커슨,알칸타라,6.0,3.0,10100,21.2,45,20700,1.0,,10100,2023,0.0,0
