game_id,team_code,sp_id,catcher_id,battery_games_together,battery_avg_era,battery_avg_whip
20240014,2002,10058,10459,0,,
20240068,2002,10058,10459,1,1.69,1.69
20240119,2002,10058,10459,2,3.0949999999999998,1.345
20240142,2002,10058,10459,3,3.063333333333333,1.2866666666666666
20240225,2002,10058,10459,4,2.94,1.1425
20240250,2002,10058,10459,5,4.151999999999999,1.28
20250264,2002,10058,10459,6,3.7099999999999995,1.2333333333333334
20240274,2002,10058,10459,7,3.1799999999999997,1.2285714285714284
20240299,2002,10058,10459,8,2.7824999999999998,1.2
20250311,2002,10058,10459,9,3.598888888888889,1.2755555555555556
20240324,2002,10058,10459,10,3.4189999999999996,1.268
20250340,2002,10058,10459,11,3.517272727272727,1.2436363636363637
20240347,2002,10058,10459,12,4.510000000000001,1.4258333333333333
20250364,2002,10058,10459,13,4.773846153846154,1.4384615384615385
20240375,2002,10058,10459,14,4.818571428571429,1.4214285714285713
20250392,2002,10058,10459,15,4.857333333333333,1.4466666666666665
20250444,2002,10058,10459,16,4.74125,1.408125
20240444,2002,10058,10459,17,4.638823529411765,1.3841176470588237
20230413,2002,10058,10459,18,4.681111111111111,1.373888888888889
20230444,2002,10058,10459,19,4.529473684210527,1.3752631578947367
20240509,2002,10058,10459,20,4.483,1.3765
20230475,2002,10058,10459,21,4.317142857142857,1.331904761904762
20240532,2002,10058,10459,22,4.409545454545455,1.3754545454545453
20250534,2002,10058,10459,23,4.217826086956522,1.3517391304347826
20230499,2002,10058,10459,24,4.108333333333333,1.3320833333333333
20240585,2002,10058,10459,25,4.16,1.3428
20250598,2002,10058,10459,26,4.296538461538462,1.3653846153846154
20240607,2002,10058,10459,27,4.255185185185185,1.3670370370370368
20250624,2002,10058,10459,28,4.149285714285715,1.3539285714285714
20230603,2002,10058,10459,29,4.055172413793104,1.350689655172414
20250647,2002,10058,10459,30,4.0200000000000005,1.339
20240658,2002,10058,10459,31,4.207096774193549,1.3838709677419354
20230628,2002,10058,10459,32,4.300625,1.403125
20230651,2002,10058,10459,33,4.170303030303031,1.3736363636363635
20250881,2002,10058,10459,34,4.135882352941176,1.3773529411764704
20230872,2002,10058,10459,35,4.103428571428571,1.3617142857142857
20241477,2002,10058,10459,36,3.9894444444444446,1.357222222222222
20230917,2002,10058,10459,37,4.162162162162162,1.3954054054054055
20230937,2002,10058,10459,38,4.092105263157895,1.3894736842105262
20230959,2002,10058,10459,39,4.096410256410256,1.3861538461538463
20231012,2002,10058,10459,40,4.1065,1.38075
20231029,2002,10058,10459,41,4.006341463414634,1.3653658536585365
20230525,2002,10058,10459,42,3.941666666666667,1.3497619047619047
20230043,2002,10058,11119,0,,
20230067,2002,10058,11119,1,3.86,1.14
20250115,2002,10058,11119,2,1.93,1.0
20230094,2002,10058,11119,3,2.973333333333333,1.3533333333333335
20230116,2002,10058,11119,4,2.6799999999999997,1.365
20230164,2002,10058,11119,5,3.2239999999999993,1.452
20250792,2002,10058,11119,6,2.686666666666666,1.3566666666666667
20230186,2002,10058,11119,7,3.025714285714286,1.2971428571428572
20230218,2002,10058,11119,8,3.07,1.3925
20230244,2002,10058,11119,9,2.872222222222222,1.3811111111111112
20230270,2002,10058,11119,10,2.9899999999999998,1.3780000000000001
20230289,2002,10058,11119,11,6.4,1.752727272727273
20241434,2002,10058,11119,12,7.078333333333333,1.8566666666666667
20230895,2002,10058,11119,13,6.88,1.816153846153846
20230024,2002,10058,11119,14,6.755714285714285,1.7578571428571428
20230144,2002,10058,11119,15,6.755714285714285,1.7578571428571428
20230312,2002,10058,12541,0,,
20230340,2002,10058,12541,1,0.0,1.0
20230364,2002,10058,12541,2,2.57,1.145
20230386,2002,10058,12541,3,1.7133333333333332,1.32
20250947,2002,10058,12567,0,,
20250010,2002,10058,13113,0,,
20250033,2002,10058,13113,1,7.2,1.8
20240043,2002,10058,13113,2,4.35,1.565
20250056,2002,10058,13113,3,5.1499999999999995,1.5433333333333332
20250089,2002,10058,13113,4,5.6625,1.5575
20240094,2002,10058,13113,5,7.022,1.7079999999999997
20250149,2002,10058,13113,6,6.351666666666667,1.6183333333333334
20240168,2002,10058,13113,7,6.7299999999999995,1.672857142857143
20250194,2002,10058,13113,8,6.01375,1.58875
20240199,2002,10058,13113,9,5.512222222222222,1.5422222222222222
20250244,2002,10058,13113,10,4.961,1.438
20250290,2002,10058,13113,11,4.6463636363636365,1.4136363636363638
20250416,2002,10058,13113,12,5.223333333333334,1.51
20250470,2002,10058,13113,13,5.167692307692308,1.4838461538461538
20240451,2002,10058,13113,14,5.602142857142858,1.502857142857143
20240483,2002,10058,13113,15,5.348666666666667,1.4826666666666666
20250509,2002,10058,13113,16,5.616875,1.52375
20240557,2002,10058,13113,17,5.286470588235295,1.4929411764705882
20250568,2002,10058,13113,18,5.1594444444444445,1.483888888888889
20230553,2002,10058,13113,19,4.887894736842106,1.461578947368421
20240635,2002,10058,13113,20,5.1995000000000005,1.4765000000000001
20250674,2002,10058,13113,21,5.294761904761905,1.4823809523809524
20241455,2002,10058,13113,22,5.431818181818182,1.5095454545454545
20250902,2002,10058,13113,23,5.251739130434783,1.462608695652174
20250926,2002,10058,13113,24,5.970416666666666,1.61
20241513,2002,10058,13113,25,5.934,1.598
20250993,2002,10058,13113,26,6.051923076923076,1.5903846153846155
20230003,9002,10126,10082,0,,
20230358,9002,10126,10082,1,1.8,1.4
20230387,9002,10126,10082,2,0.9,1.13
20230413,9002,10126,10082,3,0.9899999999999999,1.0133333333333334
20230573,9002,10126,10082,4,4.3774999999999995,1.395
20240002,9002,10126,10312,0,,
20250007,9002,10126,10312,1,5.4,1.6
20240029,9002,10126,10312,2,4.29,1.5950000000000002
20250032,9002,10126,10312,3,3.36,1.3966666666666667
20240052,9002,10126,10312,4,3.42,1.3975
20250057,9002,10126,10312,5,2.7359999999999998,1.268
20240077,9002,10126,10312,6,2.58,1.3233333333333335
20250083,9002,10126,10312,7,2.64,1.252857142857143
20240103,9002,10126,10312,8,2.31,1.15875
20250107,9002,10126,10312,9,2.3866666666666667,1.141111111111111
20240127,9002,10126,10312,10,3.048,1.187
20240153,9002,10126,10312,11,3.452727272727273,1.2
20240177,9002,10126,10312,12,3.765,1.2333333333333334
20240201,9002,10126,10312,13,4.593846153846154,1.316153846153846
20240232,9002,10126,10312,14,4.569999999999999,1.2899999999999998
20240256,9002,10126,10312,15,4.477333333333333,1.3213333333333332
20240282,9002,10126,10312,16,4.29125,1.27
20250312,9002,10126,10312,17,5.428823529411765,1.438235294117647
20240364,9002,10126,10312,18,5.391666666666667,1.4272222222222224
20250392,9002,10126,10312,19,5.2026315789473685,1.4363157894736842
20240445,9002,10126,10312,20,5.328,1.4825
20240453,9002,10126,10312,21,5.074285714285715,1.4257142857142857
20240481,9002,10126,10312,22,5.048181818181818,1.4290909090909092
20250492,9002,10126,10312,23,5.872173913043478,1.5117391304347827
20250520,9002,10126,10312,24,5.69,1.4833333333333334
20240538,9002,10126,10312,25,5.5824,1.4708
20250541,9002,10126,10312,26,5.644615384615384,1.4911538461538463
20240563,9002,10126,10312,27,5.546666666666666,1.4851851851851852
20250567,9002,10126,10312,28,5.777142857142857,1.5392857142857144
20240587,9002,10126,10312,29,6.085862068965517,1.5803448275862069
20240617,9002,10126,10312,30,6.123,1.5676666666666668
20240668,9002,10126,10312,31,6.070645161290322,1.5654838709677419
20241440,9002,10126,10312,32,6.0684375,1.5634375
20250879,9002,10126,10312,33,5.93,1.5615151515151515
20241462,9002,10126,10312,34,5.914411764705882,1.5567647058823528
20250900,9002,10126,10312,35,6.131142857142858,1.5622857142857143
20241484,9002,10126,10312,36,6.710833333333333,1.6647222222222222
20241504,9002,10126,10312,37,6.52945945945946,1.6683783783783785
20241521,9002,10126,10312,38,6.357631578947369,1.6463157894736842
20250994,9002,10126,10312,39,6.2812820512820515,1.6376923076923076
20240227,9002,10126,10312,40,6.39425,1.6517500000000003
20250876,9002,10126,10312,41,6.39425,1.6517500000000003
20230032,9002,10126,10707,0,,
20230087,9002,10126,10707,1,15.0,4.0
20230111,9002,10126,10707,2,8.25,2.415
20230137,9002,10126,10707,3,7.75,2.276666666666667
20230164,9002,10126,10707,4,6.2625,2.0575
20230188,9002,10126,10707,5,5.91,1.9120000000000001
20230214,9002,10126,10707,6,5.398333333333333,1.83
20241407,9002,10126,10707,7,4.627142857142857,1.592857142857143
20230310,9002,10126,10707,8,4.04875,1.56
20230332,9002,10126,10707,9,4.522222222222222,1.5666666666666667
20240393,9002,10126,10707,10,4.61,1.6300000000000001
20240416,9002,10126,10707,11,4.6000000000000005,1.6027272727272726
20230438,9002,10126,10707,12,5.116666666666666,1.6191666666666666
20230446,9002,10126,10707,13,4.723076923076923,1.5676923076923077
20240512,9002,10126,10707,14,4.814285714285715,1.5628571428571427
20230474,9002,10126,10707,15,4.593333333333334,1.5366666666666666
20230497,9002,10126,10707,16,4.728125,1.58125
20230523,9002,10126,10707,17,4.525882352941176,1.5470588235294118
20230547,9002,10126,10707,18,4.357777777777778,1.526111111111111
20240643,9002,10126,10707,19,4.1284210526315785,1.483157894736842
20230648,9002,10126,10707,20,4.090999999999999,1.512
20230907,9002,10126,10707,21,4.363809523809524,1.582857142857143
20230954,9002,10126,10707,22,4.340909090909091,1.5695454545454546
20230976,9002,10126,10707,23,4.217391304347826,1.5591304347826087
20231028,9002,10126,10707,24,4.191666666666666,1.5775
20250181,9002,10126,12541,0,,
20250792,9002,10126,12541,1,0.0,1.17
20250800,9002,10126,12541,2,0.645,0.73
20250261,9002,10126,12541,3,0.93,0.8766666666666666
20250287,9002,10126,12541,4,1.0725,0.9075
20250134,9002,10126,14806,0,,
20250157,9002,10126,14806,1,6.35,2.47
20250362,9002,10126,14806,2,12.625,2.7350000000000003
20250439,9002,10126,14806,3,9.416666666666666,2.1566666666666667
20250462,9002,10126,14806,4,9.0475,2.0575
20250618,9002,10126,14806,5,7.598000000000001,1.8060000000000003
20230596,9002,10126,14806,6,7.831666666666667,1.9216666666666669
20250667,9002,10126,14806,7,8.641428571428571,2.0042857142857144
20230622,9002,10126,14806,8,8.9675,2.035
20230868,9002,10126,14806,9,8.256666666666668,1.9355555555555557
20230887,9002,10126,14806,10,7.581,1.842
20250928,9002,10126,14806,11,7.219090909090909,1.7654545454545456
20230923,9002,10126,14806,12,7.0675,1.7516666666666667
20250945,9002,10126,14806,13,6.523846153846154,1.7192307692307693
20230027,9002,10131,10082,0,,
20230052,9002,10131,10082,1,0.0,1.17
20230377,9002,10131,10082,2,12.0,2.085
20230408,9002,10131,10082,3,8.6,1.79
20240070,9002,10131,10312,0,,
20250089,9002,10131,10312,1,15.75,2.25
20250117,9002,10131,10312,2,12.375,2.125
20240117,9002,10131,10312,3,9.536666666666667,1.7966666666666666
20240145,9002,10131,10312,4,7.8275,1.5725
20240167,9002,10131,10312,5,7.702,1.5379999999999998
20241514,9002,10131,10312,6,9.418333333333333,1.8366666666666667
20230078,9002,10131,10707,0,,
20230127,9002,10131,10707,1,6.0,1.83
20230152,9002,10131,10707,2,3.75,1.5
20230178,9002,10131,10707,3,2.9299999999999997,1.2866666666666666
20230209,9002,10131,10707,4,3.5475000000000003,1.4649999999999999
20230236,9002,10131,10707,5,4.188000000000001,1.472
20230267,9002,10131,10707,6,4.455,1.5833333333333333
20240307,9002,10131,10707,7,4.332857142857143,1.5571428571428572
20230294,9002,10131,10707,8,4.4662500000000005,1.55
20230318,9002,10131,10707,9,4.970000000000001,1.6
20240369,9002,10131,10707,10,6.873,1.807
20240277,9002,10131,10707,11,7.169090909090909,1.8472727272727274
20240017,9002,10131,14806,0,,
20250022,9002,10131,14806,1,0.0,3.5
20240093,9002,10131,14806,2,2.455,2.43
20250147,9002,10131,14806,3,3.1366666666666667,2.0100000000000002
20250186,9002,10131,14806,4,3.7025,1.9575
20230483,9002,10131,14806,5,6.112,2.166
20230509,9002,10131,14806,6,5.093333333333334,1.8883333333333334
20230559,9002,10131,14806,7,4.6414285714285715,1.802857142857143
20241534,7002,10156,10170,0,,
20250153,11001,10217,10891,0,,
20250097,11001,10217,13081,0,,
20250130,11001,10217,13081,1,22.5,3.5
20240020,11001,10220,10891,0,,
20240046,11001,10220,10891,1,4.15,1.85
20240075,11001,10220,10891,2,2.975,1.725
20240100,11001,10220,10891,3,4.383333333333334,1.55
20240136,11001,10220,10891,4,7.3375,1.6875
20240165,11001,10220,10891,5,6.127999999999999,1.464
20240220,11001,10220,10891,6,5.1066666666666665,1.3633333333333333
20240245,11001,10220,10891,7,5.234285714285714,1.3585714285714285
20230220,11001,10220,10891,8,5.98625,1.47
20230245,11001,10220,10891,9,5.321111111111112,1.3433333333333333
20230276,11001,10220,10891,10,5.089,1.292
20230305,11001,10220,10891,11,4.626363636363636,1.22
20230330,11001,10220,10891,12,4.240833333333334,1.1658333333333333
20230355,11001,10220,10891,13,5.3684615384615375,1.2607692307692309
20240402,11001,10220,10891,14,5.1135714285714275,1.2992857142857144
20240547,11001,10220,10891,15,5.132666666666666,1.2926666666666666
20240625,11001,10220,10891,16,5.655625,1.399375
20241443,11001,10220,10891,17,5.640588235294118,1.4229411764705884
20241463,11001,10220,10891,18,6.077222222222222,1.4966666666666666
20230958,11001,10220,10891,19,5.915263157894737,1.4352631578947368
20231014,11001,10220,10891,20,6.005,1.4385
20230593,11001,10220,11329,0,,
20230914,11001,10220,11329,1,15.75,2.5
20230938,11001,10220,11329,2,7.875,1.75
20240430,11001,10220,13081,0,,
20240470,11001,10220,13081,1,1.5,0.83
20240525,11001,10220,13081,2,1.65,1.215
20240575,11001,10220,13081,3,2.0466666666666664,1.18
20240600,11001,10220,13081,4,11.66,2.135
20230634,11001,10220,13081,5,9.612,1.866
20230660,11001,10220,13081,6,8.31,1.8216666666666665
20241486,11001,10220,13081,7,8.012857142857143,1.8257142857142858
20241529,11001,10220,13081,8,7.46125,1.7725
20241537,11001,10220,13081,9,8.382222222222222,1.8811111111111112
20240498,11001,10220,13081,10,7.694,1.81
20230221,6002,10299,10165,0,,
20230281,6002,10299,10165,1,7.2,1.4
20230315,6002,10299,10165,2,4.445,1.355
20230336,6002,10299,10165,3,2.9633333333333334,1.1266666666666667
20230376,6002,10299,10165,4,12.3475,2.1574999999999998
20230863,6002,10299,10165,5,10.86,2.1079999999999997
20230893,6002,10299,10165,6,9.65,2.0233333333333334
20231014,6002,10299,10165,7,8.7,1.9728571428571429
20230918,6002,10299,11097,0,,
20231028,6002,10299,11328,0,,
20250008,1001,10363,10232,0,,
20240039,1001,10363,10232,1,6.75,1.13
20230025,1001,10363,10232,2,8.440000000000001,1.69
20230047,1001,10363,10232,3,13.126666666666667,2.46
20230072,1001,10363,10232,4,10.295,2.145
20230099,1001,10363,10232,5,8.686,1.7919999999999998
20230128,1001,10363,10232,6,8.363333333333333,1.9100000000000001
20230231,1001,10363,10232,7,7.168571428571428,1.78
20230257,1001,10363,10232,8,6.55375,1.6825
20230283,1001,10363,10232,9,6.225555555555555,1.6955555555555555
20230333,1001,10363,10232,10,6.143000000000001,1.686
20240444,1001,10363,10232,11,6.198181818181819,1.6418181818181816
20240495,1001,10363,10232,12,5.9316666666666675,1.6025
20240524,1001,10363,10232,13,5.890769230769231,1.5715384615384616
20230487,1001,10363,10232,14,5.684285714285714,1.5664285714285715
20240546,1001,10363,10232,15,5.517333333333334,1.556
20230512,1001,10363,10232,16,5.1725,1.543125
20240573,1001,10363,10232,17,4.956470588235295,1.5211764705882354
20240599,1001,10363,10232,18,5.181111111111111,1.52
20240625,1001,10363,10232,19,5.086315789473685,1.5089473684210528
20240649,1001,10363,10232,20,4.832,1.4835
20241428,1001,10363,10232,21,5.244761904761905,1.5147619047619048
20241450,1001,10363,10232,22,6.233636363636364,1.6913636363636364
20240422,1001,10363,10232,23,6.549565217391305,1.7121739130434783
20240518,1001,10363,10232,24,6.549565217391305,1.7121739130434783
20230180,1001,10363,10459,0,,
20230210,1001,10363,10459,1,0.0,0.43
20230309,1001,10363,10459,2,0.75,0.965
20240011,1001,10363,11344,0,,
20230358,1001,10363,11344,1,3.18,1.76
20230542,1001,10363,11344,2,9.09,2.045
20230562,1001,10363,11344,3,6.56,1.7533333333333332
20230602,1001,10363,11344,4,5.2575,1.5775
20230590,1001,10363,11344,5,5.794,1.65
20240399,1001,10363,14117,0,,
20240461,1001,10363,14117,1,5.4,1.8
20241472,1001,10363,14117,2,4.5,1.7000000000000002
20230138,1001,10367,10459,0,,
20230147,10001,10533,10312,0,,
20230171,10001,10533,10312,1,1.5,0.33
20230197,10001,10533,10312,2,1.5,0.75
20230223,10001,10533,10312,3,5.5,1.0833333333333333
20230247,10001,10533,10312,4,4.125,0.98
20230349,10001,10533,10312,5,5.228,1.084
20230374,10001,10533,10312,6,4.3566666666666665,1.0466666666666666
20230426,10001,10533,10312,7,3.948571428571429,1.0157142857142856
20240542,10001,10533,10870,0,,
20240354,10001,10533,15472,0,,
20240378,10001,10533,15472,1,9.0,1.5
20240637,10001,10533,15472,2,15.0,2.585
20230272,10001,10533,15473,0,,
20230297,10001,10533,15473,1,0.0,0.0
20230322,10001,10533,15473,2,1.5,0.25
20230510,10001,10533,15473,3,4.75,0.6666666666666666
20230532,10001,10533,15473,4,4.6875,0.8325
20230558,10001,10533,15473,5,6.204,1.266
20240028,7002,10590,10082,0,,
20240057,7002,10590,10082,1,3.0,1.33
20240138,7002,10590,10082,2,10.845,1.935
20240162,7002,10590,10082,3,10.23,1.89
20240346,7002,10590,10082,4,8.0475,1.7925
20240490,7002,10590,10082,5,6.438,1.734
20240513,7002,10590,10082,6,6.265000000000001,1.6450000000000002
20250571,7002,10590,10082,7,5.7371428571428575,1.552857142857143
20240651,7002,10590,10082,8,5.0200000000000005,1.505
20241427,7002,10590,10082,9,4.605555555555556,1.4166666666666667
20250862,7002,10590,10082,10,4.6850000000000005,1.435
20240001,7002,10590,10170,0,,
20250011,7002,10590,10170,1,4.91,2.45
20250038,7002,10590,10170,2,2.455,1.475
20250064,7002,10590,10170,3,2.6366666666666667,1.3733333333333333
20240081,7002,10590,10170,4,3.7775,1.48
20250090,7002,10590,10170,5,3.022,1.284
20240110,7002,10590,10170,6,2.518333333333333,1.125
20250112,7002,10590,10170,7,2.71,1.0657142857142856
20250142,7002,10590,10170,8,2.79375,1.12
20250170,7002,10590,10170,9,3.1500000000000004,1.1433333333333335
20250200,7002,10590,10170,10,3.0919999999999996,1.129
20240200,7002,10590,10170,11,2.9745454545454546,1.1536363636363636
20250225,7002,10590,10170,12,3.4766666666666666,1.1908333333333334
20240224,7002,10590,10170,13,3.209230769230769,1.1761538461538463
20250250,7002,10590,10170,14,3.1942857142857144,1.1992857142857143
20240249,7002,10590,10170,15,3.7813333333333334,1.3193333333333332
20250275,7002,10590,10170,16,3.545,1.286875
20240272,7002,10590,10170,17,3.6541176470588232,1.305294117647059
20250298,7002,10590,10170,18,3.5344444444444445,1.3161111111111112
20250325,7002,10590,10170,19,3.427368421052632,1.2905263157894737
20240323,7002,10590,10170,20,3.747,1.3485
20240373,7002,10590,10170,21,3.5685714285714285,1.331904761904762
20241408,7002,10590,10170,22,3.4063636363636363,1.3
20250428,7002,10590,10170,23,3.6495652173913045,1.3304347826086957
20240438,7002,10590,10170,24,3.5725,1.3333333333333333
20250455,7002,10590,10170,25,3.5324,1.32
20240457,7002,10590,10170,26,3.4657692307692307,1.323076923076923
20250494,7002,10590,10170,27,3.504074074074074,1.3174074074074074
20250520,7002,10590,10170,28,3.3789285714285713,1.2917857142857143
20240544,7002,10590,10170,29,4.814137931034483,1.4541379310344829
20250544,7002,10590,10170,30,4.953666666666667,1.4923333333333335
20240573,7002,10590,10170,31,4.902903225806452,1.4864516129032257
20240573,7002,10590,10170,32,5.1434375,1.5275
20240573,7002,10590,10170,33,5.369393939393939,1.5660606060606062
20240573,7002,10590,10170,34,5.582058823529412,1.6023529411764705
20240598,7002,10590,10170,35,5.782571428571428,1.6365714285714286
20250600,7002,10590,10170,36,5.621944444444444,1.6133333333333333
20240622,7002,10590,10170,37,5.53945945945946,1.5967567567567567
20250630,7002,10590,10170,38,5.431052631578948,1.5839473684210525
20250650,7002,10590,10170,39,5.522564102564102,1.5817948717948718
20241444,7002,10590,10170,40,5.422,1.559
20250888,7002,10590,10170,41,5.326341463414634,1.5534146341463415
20241470,7002,10590,10170,42,5.199523809523809,1.5242857142857142
20250914,7002,10590,10170,43,5.113488372093023,1.516046511627907
20241494,7002,10590,10170,44,5.079090909090909,1.5179545454545456
20250943,7002,10590,10170,45,5.232888888888889,1.5435555555555553
20230211,7002,10609,10170,0,,
20230560,7002,10609,10170,1,0.0,0.55
20230585,7002,10609,10170,2,0.9,0.675
20230624,7002,10609,10170,3,1.2,0.65
20230648,7002,10609,10170,4,1.42,0.8325
20230867,7002,10609,10170,5,2.216,0.986
20230999,7002,10609,10170,6,4.096666666666667,1.405
20230915,7002,10609,10170,7,4.025714285714286,1.3471428571428572
20230942,7002,10609,10170,8,3.9725,1.27875
20230962,7002,10609,10170,9,4.0311111111111115,1.2666666666666666
20230098,7002,10609,12587,0,,
20240185,7002,10609,12587,1,0.0,1.0
20231024,7002,10609,12587,2,33.75,5.75
20230053,7002,10610,10170,0,,
20230079,7002,10610,10170,1,0.0,1.17
20230110,7002,10610,10170,2,3.6,1.185
20230229,7002,10610,10170,3,3.9,1.29
20230258,7002,10610,10170,4,3.3,1.175
20230281,7002,10610,10170,5,5.88,1.3399999999999999
20230483,7002,10610,10170,6,6.7,1.4666666666666668
20230027,7002,10610,12587,0,,
20230131,7002,10610,12587,1,1.8,0.8
20230178,7002,10610,12587,2,1.695,0.8400000000000001
20230203,7002,10610,12587,3,1.1300000000000001,0.9966666666666667
20230308,7002,10610,12587,4,2.535,1.2175
20230508,7002,10610,12587,5,2.028,1.574
20240006,5002,10652,10387,0,,
20250016,5002,10652,10387,1,4.5,1.33
20240032,5002,10652,10387,2,2.25,0.885
20250053,5002,10652,10387,3,4.5,1.1900000000000002
20240056,5002,10652,10387,4,3.7725,1.3325
20250085,5002,10652,10387,5,4.982,1.666
20240083,5002,10652,10387,6,4.366666666666666,1.5066666666666666
20230066,5002,10652,10387,7,4.771428571428571,1.6342857142857141
20250106,5002,10652,10387,8,4.5125,1.73
20240106,5002,10652,10387,9,4.344444444444445,1.6855555555555555
20230093,5002,10652,10387,10,4.45,1.737
20250131,5002,10652,10387,11,4.045454545454546,1.6700000000000002
20240134,5002,10652,10387,12,4.208333333333333,1.67
20250159,5002,10652,10387,13,4.273846153846154,1.6284615384615386
20230116,5002,10652,10387,14,4.29,1.6071428571428572
20240175,5002,10652,10387,15,4.116666666666666,1.5626666666666666
20250181,5002,10652,10387,16,3.859375,1.515
20240201,5002,10652,10387,17,3.7205882352941178,1.494705882352941
20250791,5002,10652,10387,18,3.5972222222222223,1.4672222222222222
20230171,5002,10652,10387,19,3.4078947368421053,1.4515789473684209
20250231,5002,10652,10387,20,3.2375,1.4205
20230196,5002,10652,10387,21,3.144761904761905,1.3800000000000001
20250257,5002,10652,10387,22,3.1654545454545455,1.4081818181818182
20230222,5002,10652,10387,23,3.4469565217391307,1.4682608695652173
20250281,5002,10652,10387,24,3.3658333333333332,1.4349999999999998
20230249,5002,10652,10387,25,3.2828000000000004,1.4176
20240287,5002,10652,10387,26,3.156538461538462,1.385
20250307,5002,10652,10387,27,3.1348148148148147,1.3866666666666665
20230271,5002,10652,10387,28,3.2157142857142857,1.3942857142857144
20250335,5002,10652,10387,29,3.5393103448275864,1.4151724137931034
20230298,5002,10652,10387,30,3.6013333333333337,1.4146666666666665
20250365,5002,10652,10387,31,3.539677419354839,1.3993548387096775
20230321,5002,10652,10387,32,3.4290625,1.3765625
20230350,5002,10652,10387,33,3.4887878787878788,1.3893939393939394
20241410,5002,10652,10387,34,3.499705882352941,1.3779411764705882
20250414,5002,10652,10387,35,3.4511428571428575,1.3785714285714286
20230372,5002,10652,10387,36,3.455277777777778,1.3736111111111111
20250437,5002,10652,10387,37,3.361891891891892,1.358918918918919
20240442,5002,10652,10387,38,3.440526315789474,1.3510526315789473
20230406,5002,10652,10387,39,3.390769230769231,1.3376923076923077
20250461,5002,10652,10387,40,3.4859999999999998,1.34925
20240456,5002,10652,10387,41,3.4741463414634146,1.344878048780488
20240491,5002,10652,10387,42,3.4985714285714287,1.3366666666666667
20250491,5002,10652,10387,43,3.5916279069767443,1.3327906976744186
20230468,5002,10652,10387,44,3.5822727272727275,1.3425
20250516,5002,10652,10387,45,3.641111111111111,1.3639999999999999
20230491,5002,10652,10387,46,3.627173913043478,1.3706521739130435
20240546,5002,10652,10387,47,3.6176595744680853,1.3678723404255317
20250542,5002,10652,10387,48,3.6127083333333334,1.3941666666666668
20230517,5002,10652,10387,49,3.600204081632653,1.389591836734694
20250571,5002,10652,10387,50,3.5642,1.3938
20240581,5002,10652,10387,51,3.519607843137255,1.3888235294117646
20230546,5002,10652,10387,52,3.9063461538461537,1.4415384615384614
20240608,5002,10652,10387,53,4.0024528301886795,1.459622641509434
20250613,5002,10652,10387,54,3.9783333333333335,1.4575925925925926
20230573,5002,10652,10387,55,3.906,1.446181818181818
20240631,5002,10652,10387,56,3.900535714285714,1.4525000000000001
20250639,5002,10652,10387,57,3.858421052631579,1.441578947368421
20230610,5002,10652,10387,58,3.8467241379310346,1.4470689655172413
20240656,5002,10652,10387,59,5.476271186440679,3.11728813559322
20250661,5002,10652,10387,60,5.385000000000001,3.082
20230636,5002,10652,10387,61,5.355737704918033,3.0577049180327864
20241436,5002,10652,10387,62,5.327419354838709,3.0309677419354837
20250879,5002,10652,10387,63,5.242857142857143,2.987460317460317
20230865,5002,10652,10387,64,5.2734375,2.9626562499999998
20241457,5002,10652,10387,65,5.265538461538461,2.9387692307692306
20250897,5002,10652,10387,66,5.208484848484848,2.911969696969697
20241488,5002,10652,10387,67,5.175522388059702,2.8883582089552235
20230911,5002,10652,10387,68,5.119264705882353,2.8635294117647057
20241528,5002,10652,10387,69,5.061449275362319,2.831159420289855
20230933,5002,10652,10387,70,5.066285714285714,2.807857142857143
20250991,5002,10652,10387,71,5.070985915492958,2.7936619718309856
20230145,5002,10652,10387,72,5.100555555555555,2.779861111111111
20250950,5002,10652,10387,73,5.100555555555555,2.779861111111111
20240238,5002,10652,10684,0,,
20240263,5002,10652,10684,1,1.69,1.69
20230891,5002,10652,10684,2,4.22,1.41
20230957,5002,10652,10684,3,4.013333333333333,1.4066666666666665
20231022,5002,10652,10684,4,3.3649999999999998,1.41
20240226,5002,10652,10684,5,3.01,1.3039999999999998
20240298,1001,10685,10232,0,,
20230656,1001,10685,10232,1,3.86,1.71
20230288,1001,10685,10459,0,,
20230474,1001,10685,11344,0,,
20230947,1001,10685,11344,1,9.82,2.18
20230971,1001,10685,11344,2,7.16,1.84
20240338,5002,10749,10387,0,,
20230047,9002,10783,10082,0,,
20230073,9002,10783,10082,1,0.0,1.13
20230023,9002,10783,10082,2,3.855,1.315
20250012,9002,10783,10312,0,,
20250037,9002,10783,10312,1,3.0,0.83
20250099,9002,10783,10312,2,2.295,0.855
20250417,9002,10783,10312,3,3.9299999999999997,1.0366666666666666
20250444,9002,10783,10312,4,6.9975,1.7525
20250507,9002,10783,10312,5,6.1979999999999995,1.6019999999999999
20250532,9002,10783,10312,6,5.465,1.5016666666666667
20250557,9002,10783,10312,7,5.97,1.5157142857142856
20250597,9002,10783,10312,8,6.12375,1.47625
20250647,9002,10783,10312,9,5.776666666666667,1.46
20250672,9002,10783,10312,10,6.098999999999999,1.564
20230101,9002,10783,10707,0,,
20230658,9002,10783,10707,1,7.2,2.4
20230937,9002,10783,10707,2,12.6,2.535
20230962,9002,10783,10707,3,9.686666666666666,2.0233333333333334
20231020,9002,10783,10707,4,8.015,1.8925
20230606,9002,10783,11108,0,,
