game_id,team_code,team_order_fit_ops_score,team_order_fit_isop_score
20230058,9002,0.013753161375661389,0.002181375661375661
20230059,12001,0.0005810476190476207,0.00024095238095238087
20230059,7002,0.011587728395061737,0.0
20230060,1001,0.0067530793650793725,0.007058137566137567
20230060,3001,0.00844834567901234,-0.0011358024691358025
20230061,5002,-0.0017711558441558483,0.005532903639570307
20230061,6002,-0.020549799102132425,-0.01715894949494949
20230062,10001,-0.012916867724867723,0.0036486772486772514
20230062,2002,-0.006568399470899466,0.0006781305114638448
20230063,11001,-0.008065101010101007,0.008437323232323234
20230063,9002,-0.01051342592592592,0.0011169753086419756
20230064,12001,-0.004496666666666669,-0.0019999999999999996
20230064,7002,0.036613465367965364,0.004776111111111111
20230065,1001,0.005857990860990877,0.0019225116241782933
20230065,3001,0.01630274074074074,0.0034074074074074067
20230066,5002,-0.017282319606319603,0.002122073297073294
20230066,6002,-0.030449367003367016,-0.014634206509539841
20230067,10001,-0.0037524276094276065,0.004321840788840788
20230067,2002,-0.010645496472663142,0.001698077601410935
20230068,11001,-0.00960126373626373,0.00403562271062271
20230068,9002,0.009947121693121699,0.002092141093474426
20230069,12001,0.006994658730158738,0.0007119523809523814
20230069,7002,0.050070589225589233,0.004863484848484849
20230070,1001,0.00479381144781145,0.003030190796857463
20230070,3001,0.003044635241301919,-0.0017175084175084154
20230071,11001,0.008869147334147323,0.0021377859177859177
20230071,5002,0.0028662039195372756,0.010820275008941676
20230072,10001,0.014339075023741689,-0.0004437359924026576
20230072,1001,-0.013702256632256634,0.0038679616679616643
20230073,12001,0.009059012345679008,0.0011774859708193035
20230073,9002,0.006958714285714286,0.0031191111111111103
20230074,6002,-0.028172272986272968,-0.016732776482776483
20230074,7002,0.040657777777777765,-0.003352740740740744
20230075,2002,0.0031221060606060674,-0.0015049446849446846
20230075,3001,0.02834852092352093,-0.001061774891774893
20230076,11001,-0.020136600529100514,-0.011219708994708994
20230076,5002,-0.0003012264032263768,0.010958819698819693
20230077,10001,0.025467073667073657,0.0010930402930402915
20230077,1001,-0.022453039830539843,0.004049271099271102
20230078,12001,0.02214106172839507,0.004717061728395063
20230078,9002,0.0113407744107744,0.003506531986531986
20230079,6002,-0.03194446886446884,-0.01777929385429385
20230079,7002,-0.0028792197925531274,-0.0048258473625140295
20230080,2002,0.0016861192881193,-0.001498841750841751
20230080,3001,0.0408224219114219,0.0016812509712509696
20230081,11001,-0.00140185185185185,0.001759722222222222
20230081,5002,-0.013538059070559046,0.007532379056129053
20230082,10001,0.01096409812409812,0.003279634439634441
20230082,1001,0.005859306878306876,0.014231703703703703
20230083,12001,0.015513708883708864,0.003929368298368298
20230083,9002,-0.006596162257495586,0.00014464794464794326
20230084,6002,-0.008304157509157532,-0.006514920634920635
20230084,7002,0.056452665223665224,0.004522828282828283
20230085,2002,0.010354298220298203,0.0015446293706293723
20230085,3001,-0.006580376956376963,-0.002551409183409183
20230086,12001,-0.00217948273948274,0.000234321234321234
20230086,6002,-0.012253869488536148,-0.015912814543481212
20230087,10001,-0.014346507622007613,-0.0019715491915491936
20230087,9002,0.007375703703703704,0.003371684981684985
20230088,5002,0.006977835452129581,0.01303613325672149
20230088,7002,0.01732797210197211,-0.001182339586339586
20230089,1001,0.016092579534662855,0.008195584045584042
20230089,2002,-0.002404514861681539,0.005075545195545195
20230090,11001,0.012546074024015218,0.00834012596880244
20230090,3001,0.03672835164835163,0.0024606593406593367
20230091,12001,0.018638746031746034,0.005386857142857147
20230091,6002,-0.03261763804097138,-0.018963970153303488
20230092,10001,0.021026541394335505,0.0067503892240656956
20230092,9002,0.009662949735449743,0.00467124017957351
20230093,5002,-0.008113230705387572,0.009075579377049966
20230093,7002,0.016596998199331532,-0.0019858199269865936
20230094,1001,0.018969568932701304,0.006747528980823096
20230094,2002,-0.011010912630579293,0.0025297319223985893
20230095,11001,0.01241027572645219,0.007343158003942313
20230095,3001,-0.022860479242979244,-0.007285007122507122
20230096,12001,0.01982532893032894,0.0034523640248640265
20230096,6002,-0.01237188948306598,-0.008733745296098237
20230097,10001,0.038521810000094324,0.012157510798932368
20230097,9002,-0.0057332516339869315,-0.0012912581699346423
20230098,5002,-0.009006524003363511,0.007388777772317507
20230098,7002,0.03633104425204424,0.004511756854256854
20230099,1001,0.013824761829310854,0.0066207792207792215
20230099,2002,-0.015030839157755835,0.0023170765037431713
20230100,11001,0.03376207504873295,0.006275293557968995
20230100,3001,0.041211433239962646,0.012075327646209999
20230101,5002,0.006966228135698699,0.0058103040717261585
20230101,9002,0.008650056030389364,0.004266445226523658
20230102,10001,0.026209742191436215,0.006352411028065313
20230102,12001,0.008053941020852782,0.003926346093993151
20230104,11001,0.003242106689129378,0.006956569911092614
20230104,2002,-0.006219154320987656,0.0006602019400352725
20230106,5002,0.012257751719862145,0.004526686126337828
20230106,9002,-0.003594175259152043,0.0015606474494813003
20230107,10001,-0.0037011810616284333,0.007928965362123258
20230107,12001,0.012749629629629639,0.0015980610021786494
20230108,1001,0.0071667283950617245,0.007824282001299546
20230108,6002,-0.025073551736571366,-0.009388368600898006
20230109,11001,-0.01788050136233832,0.0006155068415130314
20230109,2002,-0.004662824618736388,-0.00032208514887436396
20230110,3001,-0.005902719472974357,0.0073886266210187795
20230110,7002,0.02958407236038814,0.003768167634834301
20230111,5002,0.0043898696036982765,0.004604469909175786
20230111,9002,-0.01644349606314262,-0.007919359649122801
20230112,10001,-0.004072198441679851,0.004658002686454705
20230112,12001,0.014532129976567018,0.005442701414798938
20230113,1001,-0.018965763284187427,0.009260944741532974
20230113,6002,-0.026332294610179025,-0.008451115492312599
20230114,11001,0.012420630211893383,0.013150389087196103
20230114,2002,0.0005577171292759533,0.002982823557705911
20230115,3001,-0.005199454029325022,0.008390780381278317
20230115,7002,0.008678343915343915,-0.0026054232804232805
20230116,2002,-0.0032688941723338204,0.0038348668363131716
20230116,5002,0.014933277938322923,-0.0022635447005885634
20230117,6002,-0.01521804511278197,-0.010928153717627394
20230117,9002,-0.000671229293276771,-0.0023372857525076284
20230118,1001,0.0027438589065255695,0.01880502645502645
20230118,12001,0.01149181075730638,-0.0006369625988047024
20230119,11001,-0.0022833457556935785,0.0030156120208294107
20230119,7002,0.020010055304172953,0.002513826043237808
20230120,10001,0.035793093774321855,0.017129305314568476
20230120,3001,0.018962096949891084,0.009618073710965869
20230121,2002,0.0024595577968929317,0.004254567384608663
20230121,5002,0.009185237833824808,-0.0039961404820424646
20230122,6002,-0.04000594702211368,-0.005337137091303756
20230122,9002,0.025309809819046153,0.0074301676708797455
20230123,1001,-0.005187087041613339,0.014048039679618627
20230123,12001,0.01127401103769524,0.00126596516543885
20230124,11001,-0.013712305406348872,-0.006773131729783902
20230124,7002,-0.010309530864197539,-0.017128747795414467
20230126,2002,0.0010628962101232725,0.003748726554949466
20230126,5002,0.011622306071062606,-0.004034243444799971
20230127,6002,-0.027924629085339596,-0.0032133344948824805
20230127,9002,0.019816332031495083,0.007484301500897612
20230128,1001,0.000816362513662275,0.018634232187847752
20230128,12001,0.01608671479500891,0.007306361556743908
20230129,11001,0.011805091884765796,0.007625720493945133
20230129,7002,-0.013419404761904764,-0.013694338624338625
20230130,10001,0.022993910653043778,0.00918450657243227
20230130,3001,-0.0017283824020836397,-3.426107753042723e-05
20230131,6002,-0.00647610415034116,-0.006693257927384104
20230131,7002,-0.03127870607180071,-0.018490320987654324
20230132,12001,0.016523904247689417,5.771607193602051e-05
20230132,9002,-0.009350861804861797,-0.009997690554212294
20230133,10001,0.017728606886672067,0.015291149695714915
20230133,1001,-0.023774704880986233,0.012850918415675448
20230134,2002,0.024168624130410942,0.01446351475691865
20230134,3001,0.02427060720031409,-0.003149259210613184
20230135,11001,-0.03291756158873807,-0.011333428116545766
20230135,5002,0.01503659779833695,-0.005235392321044495
20230136,6002,-0.014704512643965365,-0.013069978877804965
20230136,7002,-0.004161889436157237,0.0018760405013325547
20230137,12001,0.00606420875420876,-0.0003451178451178427
20230137,9002,0.0167278136067778,0.007270788207246009
20230138,10001,0.03883790606097512,0.006501700733433469
20230138,1001,-0.019194290652557323,0.013920389947089946
20230139,2002,0.012588959175691148,-0.0037265073975379054
20230139,3001,0.035540955301260016,0.0014836952907814854
20230140,11001,0.025745308788947676,0.004584367456859285
20230140,5002,0.01958400012538901,-0.0022113542898325464
20230141,6002,-0.017132657983342212,-0.012428102512669074
20230141,7002,0.03640910732168111,0.010597670669047345
20230142,12001,-0.0035889719298245657,0.0025501525865946947
20230142,9002,0.020768155781416654,0.009534418622960826
20230143,10001,0.012955363924963909,0.011748972771600228
20230143,1001,-0.02403617609075938,0.010976397237666587
20230144,2002,0.0,0.0
20230144,3001,0.0,0.0
20230145,11001,0.0,0.0
20230145,5002,0.0,0.0
20230147,10001,0.036371401998430995,0.009386251187084521
20230147,9002,0.03201162585848575,0.01920997192287048
20230152,10001,0.0353978717350888,0.0077091912193477385
20230152,9002,0.020442290985060008,0.016537378174781688
20230156,5002,0.015396887608670778,-0.0030042300203453904
20230156,6002,-0.011593381248021653,-0.0013012904964884466
20230157,10001,-0.02566619886232931,-0.007552437654669536
20230157,9002,0.005554657407726373,-0.006638263223366669
20230158,12001,-0.0005928575498575598,-0.0003101841676841661
20230158,7002,0.019671960402094554,0.01236028748761463
20230161,10001,0.037371274465423925,0.01979631668459255
20230161,5002,0.017292453422482163,-0.002678030214428684
20230162,11001,0.023287673406114574,0.00010387952031915236
20230162,12001,-0.023046603292181077,-0.0019015363903586114
20230163,1001,-0.0015722203641768467,0.011922266289802521
20230163,7002,0.021612265913452017,-0.0027071386686502376
20230164,2002,0.0210869567861017,0.0008305869460652081
20230164,9002,0.00945010578020383,0.004463047954224424
20230165,3001,0.027653168141965712,0.0016840492462955334
20230165,6002,-0.017614574849019293,-0.00230303749748194
20230166,10001,0.03062258979945169,0.0005358946799878436
20230166,5002,0.01403241542741989,-0.006545343217433058
20230167,11001,0.036153560380303706,0.0019561515538527047
20230167,12001,-0.003680269011308232,0.0009114992360580601
20230168,1001,0.004977564488246881,0.011793008709374083
20230168,7002,0.004896083128048034,0.008313265551862039
20230169,2002,0.03369455645754082,0.0018105064456971408
20230169,9002,0.005646622657887028,0.005258082927431585
20230170,3001,0.01932205595933859,-0.004644438259003476
20230170,6002,-0.005341739725111828,0.0038826523201821997
20230171,10001,0.037336015814531935,0.000623218158185899
20230171,5002,0.010335438241875931,-0.003809611987286252
20230172,11001,0.06331556930788511,0.00702206610543453
20230172,12001,0.000478742939167506,0.007443776852864958
20230173,1001,-0.028154653347929215,-0.006016874772736842
20230173,7002,0.024536606560147417,0.01477216046605694
20230174,2002,0.02272237631186134,0.001611508483307293
20230174,9002,0.039108080042340905,0.0203885919426789
20230175,3001,0.03766640783800204,0.001974566839494373
20230175,6002,0.034458028963897706,0.014012853569700149
20230176,2002,0.04431624298710771,-0.0022487608567850073
20230176,6002,0.00427965923976832,-0.008200662860202823
20230177,10001,0.021985740287854997,0.010912137529933232
20230177,11001,0.03507816944881245,-0.0054596986440732555
20230178,7002,-0.011252322029822036,-0.009502890011223343
20230178,9002,0.02331333899182627,0.020734119983755083
20230179,12001,0.012657012394146903,0.008748140353257309
20230179,3001,0.007726748184563975,-0.0006084345479082322
20230180,1001,-0.03611577269545935,-0.008075860030135891
20230180,5002,0.00216675195012761,-0.0052808480030461825
20230181,2002,0.042393752255540866,0.006918723822659372
20230181,6002,0.02008386207554335,0.009024141286809013
20230182,10001,0.005991575563487839,0.008416881378530498
20230182,11001,0.03751192579696203,-0.001534243923012038
20230183,7002,-0.0070486768830954494,-0.006319467576793705
20230183,9002,0.006148915885488465,0.014234804016174989
20230184,12001,0.040825272182926434,0.013005055053247118
20230184,3001,0.011835824926102701,0.0018030223377445604
20230185,1001,-0.010445099862865827,-0.009505638452348128
20230185,5002,-0.003168291918157521,-0.0057004842976617134
20230186,2002,0.040123776896616385,-0.004095469532771522
20230186,6002,-0.013856183296989753,-0.01038187473368925
20230187,10001,0.01016468282646464,0.0080161273765969
20230187,11001,0.03891170810646474,-0.0015409837109757309
20230188,7002,-0.0026430225330225585,-0.006283320317631912
20230188,9002,0.02431703985630064,0.01771852674505901
20230189,12001,0.03988309154468346,0.011501635945472153
20230189,3001,-0.0017471303798016295,-0.009753747754251607
20230190,1001,0.002807079120003869,-0.0014929395779449512
20230190,5002,0.00273531900031248,0.004826862678657075
20230191,12001,0.053778795476911494,0.020797265490779458
20230191,5002,0.005468629177806254,-0.003757151815355181
20230192,10001,0.0372963266564027,0.007365265634873475
20230192,6002,-0.004725117173486744,-0.0028320707137736104
20230193,3001,0.010560287211705509,-0.006245125577558528
20230193,7002,0.01469971128438379,0.005329332703250834
20230194,1001,-0.04136560792181483,-0.020126690183953744
20230194,2002,0.0014039355566847057,-0.003517312993138142
20230195,11001,0.0349341125694898,-0.0022677099933078185
20230195,9002,0.028514333357274546,0.0189218509828951
20230196,12001,0.04046239061785078,0.018754710507620852
20230196,5002,0.015608263721059897,0.0012369205534121875
20230197,10001,0.03214543547505977,0.004139028298522292
20230197,6002,0.042417293643238416,0.01595013185589213
20230198,3001,-0.014102970995203825,-0.006845226544987554
20230198,7002,-0.00698650343145115,-0.0013990824309072678
20230199,1001,-0.039426065082291045,-0.019621346070664868
20230199,2002,0.01895231216046684,-0.003916777761934994
20230200,11001,0.05403190650111408,0.0033348623746519957
20230200,9002,-0.015092715200558339,-0.013351670533533278
20230201,12001,0.04369096125588721,0.02121068141824757
20230201,5002,0.02723713836866426,0.002424613344574605
20230202,10001,0.017628394500061165,0.0030732790791124114
20230202,6002,0.02569432786524574,0.009606035716968782
20230203,3001,0.003918286388610341,-0.009914163748369348
20230203,7002,-0.016822557899685814,-0.010899937883317194
20230206,5002,-0.0006061075831562062,-0.006100862456424879
20230206,7002,-0.02158312152190584,-0.013910953940274202
20230207,12001,0.027069877331274386,0.010799054023318733
20230207,6002,0.04605266491185531,0.009251167405715136
20230208,10001,0.04517724091470719,0.012345371270174212
20230208,2002,0.05490681085367049,0.004923923267307246
20230209,3001,0.019905814616785027,-0.006074543216805763
20230209,9002,0.023188095563477912,0.021465905101434517
20230210,1001,0.007178531753891227,-0.0009505489213229185
20230210,11001,0.02634447280833112,-0.0011178398499521658
20230211,5002,0.019914741654880455,0.004109172724484557
20230211,7002,0.028611719749963946,0.010547580678939357
20230212,12001,0.04537659149421601,0.01915548051210886
20230212,6002,0.032614927436397,0.006957858396320341
20230213,10001,0.0480723258531123,0.013577330429215528
20230213,2002,0.028022454917677964,-0.0092638594363232
20230214,3001,0.011111406718582942,-0.00414864930361961
20230214,9002,-0.025216742897434904,-0.01957437670831562
20230215,1001,-0.02184477180771298,-0.012633913316168218
20230215,11001,0.030871864853660294,-0.00056413082793867
20230216,5002,0.0026047179739904346,0.010923439555276504
20230216,7002,-0.003267234132539851,0.00039904811534068513
20230217,12001,0.04762269566125776,0.011095694735890813
20230217,6002,0.04493082622840689,0.014902034499238794
20230218,10001,0.07623277103433966,0.023721290992655367
20230218,2002,0.024670095243928495,-0.00934448734481929
20230219,3001,0.04701489655726717,0.011715400801065434
20230219,9002,-0.019177087432259862,-0.009088900107003552
20230220,1001,-0.011784754369528472,-0.00834825000440516
20230220,11001,-0.012566788578542959,-0.013332284089415157
20230221,1001,-0.019976218762412495,-0.016433307702898345
20230221,6002,-0.006396764405382828,-0.0035886199263172997
20230222,5002,0.0139227081027909,0.0012341493540773323
20230222,9002,-0.019061097472086175,-0.012162418196754227
20230223,10001,0.03549179102187724,0.0011864761324244075
20230223,12001,0.033199169606741935,0.015462035785859042
20230224,2002,0.02837922763169938,-0.009006008338879398
20230224,7002,0.02831273007980383,0.009957865371466904
20230225,11001,0.057170177379358665,0.012007602868275381
20230225,3001,0.035204268653541544,0.002593865488299257
20230226,1001,-0.016664401292228938,-0.022065543665300853
20230226,6002,0.010149624357452801,0.009608937193946142
20230227,5002,0.02129483949885546,-0.005041302733523086
20230227,9002,-0.013099295475713868,-0.009745826916699155
20230228,10001,0.006784841648008226,-0.006204959686105955
20230228,12001,0.035422692991817356,0.013605272027691668
20230229,2002,-0.015580503182219159,-0.00795615177128354
20230229,7002,-0.005524461918739395,-0.003310570136282174
20230230,11001,0.05321809279817446,0.003571965106659599
20230230,3001,0.019524562530062534,-0.0046861654908877115
20230231,1001,-0.02388271555929449,-0.022139422945475575
20230231,6002,0.007940575853598296,0.008122077566969213
20230232,5002,-0.010333347153184284,-0.008566615900935227
20230232,9002,-0.005383632012088349,-0.005165815767636381
20230233,10001,0.004995635701050622,-0.0005145324137639738
20230233,12001,0.05514404176322141,0.017231828570792328
20230234,2002,-0.013135570593506184,-0.0037272390636004316
20230234,7002,0.022462657058282827,-0.003419922443969264
20230235,11001,0.053038307262255384,0.005711735154225534
20230235,3001,0.012658019524157448,0.009565049389526743
20230236,6002,-0.002618510902769578,0.0004319784604293431
20230236,9002,-0.005888473546173619,-0.010208946851073116
20230237,10001,0.047953587626466315,0.015787373045736314
20230237,3001,0.025336845118549257,0.00225364122834358
20230238,1001,0.0006521713780564017,-0.0022075074850834943
20230238,12001,0.048256905634133325,0.009659257462796274
20230239,2002,-0.010479549412979537,-0.005314270609279683
20230239,5002,-0.0021488528254548747,-0.004999540242207548
20230240,11001,0.044671588853612824,0.004797802685707157
20230240,7002,0.03826722435187552,0.008723424435168622
20230242,10001,0.017265081628374812,0.006608421319306089
20230242,3001,0.04712179630063404,0.0031909886730062172
20230243,1001,0.022627952804119753,0.01014529303272995
20230243,12001,0.028285795949639956,0.001916495606166
20230244,2002,0.02024713372201321,0.004004033822103143
20230244,5002,-0.0017012428787325476,-0.00473157707958741
20230245,11001,0.045152572388013956,0.005961783426082039
20230245,7002,0.05847611292105733,0.01721871115400904
20230247,10001,0.014564031980843242,0.0024569760739794836
20230247,3001,0.0620946759891102,0.018840603583448814
20230248,1001,0.040601919851181126,0.009331667519304615
20230248,12001,0.013742047254026652,0.0006661330104250382
20230249,2002,-0.008989452163738698,-0.014160817698271516
20230249,5002,-0.014465457348169472,0.00200910935069246
20230251,3001,-0.0038986363084312758,0.008112453883995651
20230251,5002,-0.01416603879012917,0.0015424212460829834
20230252,1001,0.023149325423503373,-0.012916098514615794
20230252,9002,-0.008152051319885044,-0.009394387292131543
20230253,10001,-0.022366997334857353,-0.00829569120830508
20230253,7002,0.030732106853363656,0.00601523316937219
20230254,12001,0.024843298076478962,0.005342493131739068
20230254,2002,-0.014864003982344018,-0.021539061226864484
20230255,11001,0.025024217580187642,0.005656850244507622
20230255,6002,0.008612575644964796,0.00444343841444112
20230256,3001,-0.022652231893572822,-0.0006914480971819874
20230256,5002,-0.016869002171842045,-0.007078846552061168
20230257,1001,0.027513553621901457,0.008509321676712985
20230257,9002,0.03639844480330038,0.0005176919671837157
20230258,10001,-0.00615070450726234,0.001766424703255221
20230258,7002,0.04119960944006151,0.0033634409581076888
20230259,12001,0.06252346039909501,0.008290471794419167
20230259,2002,-0.015518179771225223,-0.017662558044680927
20230260,11001,0.04456119910219128,0.005625737524481363
20230260,6002,0.006091415492552781,-0.0017183962465017512
20230261,3001,0.0030431288972091295,-0.0005108458056037189
20230261,5002,-0.008852791052170838,0.004346511310668853
20230262,1001,0.007270321761947773,0.008910543295909148
20230262,9002,0.03968991435385413,0.013264635131239983
20230263,10001,0.027497158675450255,0.004389315165175745
20230263,7002,0.04493301439850615,0.005293274897953937
20230266,11001,0.013264010557974751,0.006172919979518445
20230266,5002,-0.005244492256391618,0.0032616877909714035
20230267,10001,0.026557587502626063,0.00012537055602191566
20230267,9002,0.03603290041492378,0.0123735172380819
20230268,12001,0.07312220753646381,0.018739142435829227
20230268,6002,-0.04163712346585527,-0.011404908843878282
20230269,1001,0.02161111028250798,0.0011369314114002618
20230269,7002,0.022770896306602187,-0.0011311126181409873
20230270,2002,-0.010036384604707948,-0.020654917197803838
20230270,3001,0.004781950111880855,0.005136537078225725
20230271,11001,-0.006184823647967488,0.0015791689407333967
20230271,5002,-0.013390648677318377,0.00569985083972644
20230272,10001,0.01856527856430061,0.014452111795686388
20230272,9002,0.025653630249942536,0.010726449964588925
20230273,12001,0.02381664219732921,0.011603259330980574
20230273,6002,-0.004076683247814871,-0.013148306573433811
20230274,1001,0.03256864089841775,0.012847553438620079
20230274,7002,0.04837747711421509,0.015881266567460896
20230275,2002,-0.0027324480486521207,-0.017321020017709396
20230275,3001,0.016711425631124793,0.009449453499433515
20230276,11001,-0.0013034351032723576,0.00021299418231486103
20230276,5002,-0.025714635695873792,-0.0022442732990632184
20230277,10001,0.0010149155514546401,0.0010649583736819527
20230277,9002,-0.010113457168968528,-0.0032190492483324586
20230278,12001,0.04395609404714587,0.016470171394212293
20230278,6002,0.010543540692810903,-0.003865863981915551
20230279,1001,0.02459493089347929,0.003269258370064823
20230279,7002,0.06907614626583428,0.013673334504159529
20230280,2002,0.004867833377675716,-0.020071008039791872
20230280,3001,0.00728225047318396,0.006108977706429379
20230281,6002,-0.06168734502207031,-0.014392975222682784
20230281,7002,0.04495769699222804,0.007644109455279681
20230282,10001,0.014404942094942095,0.00019987569131386438
20230282,5002,-0.0132258643272932,-0.009682599163785947
20230283,1001,0.004850206156536704,0.0018838508736828052
20230283,11001,-0.01612611467906117,-0.002874585705701945
20230284,2002,-0.03848600324423764,-0.019402590001097342
20230284,9002,0.028035268160922507,-0.003864961760763178
20230285,12001,0.04269976317627271,0.014383669244882059
20230285,3001,-0.0027938936663961444,0.0026506166654342573
20230286,6002,0.007392147717498428,0.007674174380950596
20230286,7002,0.031726374860107105,-0.0010116914524908416
20230287,10001,-0.00845516926390065,0.00192409389611573
20230287,5002,-0.03347526326734232,-0.0002890008871338655
20230288,1001,-0.01045295911962022,-0.010472385690813206
20230288,11001,-0.0006136264180785778,-0.002235293530667624
20230289,2002,-0.04686718701785863,-0.021799254591257318
20230289,9002,0.03286184820395763,-0.00021126788927938657
20230290,12001,0.04507149825568946,0.013714134011804525
20230290,3001,-0.014519136621105409,-0.0034841795912289785
20230291,6002,0.004339097194298314,-0.002539959244054098
20230291,7002,0.005248303616994823,-0.004192992029379838
20230292,10001,0.013318056283957066,0.005370814198921049
20230292,5002,-0.012089802118430165,0.016473706341153724
20230293,1001,-0.023765389753403917,6.388538175772307e-05
20230293,11001,0.022066843813516812,0.0031099223867724784
20230294,2002,0.0011688038243649558,-0.01629093400085126
20230294,9002,0.018571968372315006,-0.01487054655539332
20230295,12001,0.04667087215330249,0.01606163306078167
20230295,3001,-0.0017281394766403496,-0.0006411294731334424
20230296,2002,-0.004437033840371699,-0.017577943822897648
20230296,6002,0.012872240295467303,-0.0030621417182587407
20230297,10001,0.0180043460403998,0.006254003083612969
20230297,12001,0.04821811864597135,0.016212671723126054
20230298,5002,-0.02742798747004419,-0.007083892320762348
20230298,7002,0.014189811241103072,0.007909083326257286
20230299,1001,-0.0005638716740389031,-0.011664464228348378
20230299,3001,0.028207266744868342,0.006142522923270364
20230300,11001,-0.000976716560651716,-0.0006221399484807126
20230300,9002,-0.009007007469148988,-0.02102696484513637
20230301,2002,-0.042085722028726395,-0.01718932716164551
20230301,6002,0.10928432346076125,0.004316710270774977
20230302,10001,0.021404492598983985,-0.00018129539131371168
20230302,12001,0.04950542025884373,0.013157071806797788
20230303,5002,-0.03808568280841581,-0.01454144687001049
20230303,7002,-0.0026143044053602987,-0.0043263690979510015
20230304,1001,0.004149966182735637,-0.0009830868580030616
20230304,3001,-0.009601035388858559,-0.013354202357419638
20230305,11001,0.004812222766209425,-0.004803159122558924
20230305,9002,-0.019704376559396546,-0.0189195654536609
20230306,2002,0.006994987066880977,-0.01546348917633049
