game_id,file_game_id,team_code,player_id,player_name,starting,lineup_state,position,batting_order,bat_type,throw_type,back_number,batting_order_num,is_starting
20230001,20230001,3001,14571,안권수,Y,N,8,1,2,1,0,1,True
20230001,20230001,3001,10014,안치홍,Y,N,4,2,1,1,13,2,True
20230001,20230001,3001,15152,렉스,Y,Y,9,3,2,1,17,3,True
20230001,20230001,3001,13145,한동희,Y,Y,5,4,1,1,25,4,True
20230001,20230001,3001,14160,고승민,Y,N,3,5,2,1,65,5,True
20230001,20230001,3001,10266,전준우,Y,Y,10,6,1,1,8,6,True
20230001,20230001,3001,11165,노진혁,Y,Y,6,7,2,1,52,7,True
20230001,20230001,3001,10753,유강남,Y,N,2,8,1,1,27,8,True
20230001,20230001,3001,14642,황성빈,Y,N,7,9,2,1,1,9,True
20230001,20230001,3001,14627,스트레일리,Y,N,1,P,1,1,58,,True
20230001,20230001,6002,10195,정수빈,Y,Y,8,1,2,3,31,1,True
20230001,20230001,6002,10184,허경민,Y,N,5,2,1,1,13,2,True
20230001,20230001,6002,15539,로하스,Y,Y,9,3,2,1,11,3,True
20230001,20230001,6002,10643,김재환,Y,Y,10,4,2,1,32,4,True
20230001,20230001,6002,10165,양의지,Y,Y,2,5,1,1,25,5,True
20230001,20230001,6002,11087,강승호,Y,N,4,6,1,1,23,6,True
20230001,20230001,6002,11213,양석환,Y,N,3,7,1,1,53,7,True
20230001,20230001,6002,11098,김인태,Y,N,7,8,2,3,39,8,True
20230001,20230001,6002,12894,이유찬,Y,N,6,9,1,1,7,9,True
20230001,20230001,6002,13941,알칸타라,Y,N,1,P,1,1,43,,True
20230002,20230002,7002,11268,노수광,Y,Y,8,1,2,1,17,1,True
20230002,20230002,7002,13137,정은원,Y,Y,4,2,2,1,43,2,True
20230002,20230002,7002,11215,채은성,Y,Y,3,3,1,1,22,3,True
20230002,20230002,7002,15541,오그레디,Y,Y,7,4,2,1,12,4,True
20230002,20230002,7002,14125,노시환,Y,Y,5,5,1,1,8,5,True
20230002,20230002,7002,10119,이명기,Y,N,9,6,2,3,14,6,True
20230002,20230002,7002,10170,최재훈,Y,Y,2,7,1,1,13,7,True
20230002,20230002,7002,15422,문현빈,Y,Y,10,8,2,1,64,8,True
20230002,20230002,7002,14704,박정현,Y,N,6,9,1,1,9,9,True
20230002,20230002,7002,15540,스미스,Y,N,1,P,1,1,34,,True
20230002,20230002,10001,10035,이용규,Y,Y,10,1,2,3,15,1,True
20230002,20230002,10001,12905,김혜성,Y,Y,4,2,2,1,3,2,True
20230002,20230002,10001,12906,이정후,Y,Y,8,3,2,1,51,3,True
20230002,20230002,10001,14742,러셀,Y,Y,6,4,1,1,27,4,True
20230002,20230002,10001,11244,김태진,Y,N,7,5,2,1,2,5,True
20230002,20230002,10001,12516,이형종,Y,Y,9,6,1,1,36,6,True
20230002,20230002,10001,11376,송성문,Y,Y,5,7,2,1,24,7,True
20230002,20230002,10001,10312,이지영,Y,Y,2,8,1,1,56,8,True
20230002,20230002,10001,11225,임지열,Y,N,3,9,1,1,29,9,True
20230002,20230002,10001,13091,안우진,Y,N,1,P,1,1,41,,True
20230003,20230003,2002,11261,박찬호,Y,Y,6,1,1,1,1,1,True
20230003,20230003,2002,15056,김도영,Y,Y,5,2,1,1,5,2,True
20230003,20230003,2002,10008,김선빈,Y,N,4,3,1,1,3,3,True
20230003,20230003,2002,14996,소크라테스,Y,Y,9,4,2,3,30,4,True
20230003,20230003,2002,11306,황대인,Y,Y,3,5,1,1,52,5,True
20230003,20230003,2002,10344,최형우,Y,Y,10,6,2,1,34,6,True
20230003,20230003,2002,11233,이창진,Y,Y,7,7,1,1,66,7,True
20230003,20230003,2002,11119,한승택,Y,N,2,8,1,1,26,8,True
20230003,20230003,2002,11298,김호령,Y,N,8,9,1,1,27,9,True
20230003,20230003,2002,15533,앤더슨,Y,N,1,P,1,1,64,,True
20230003,20230003,9002,14888,추신수,Y,Y,10,1,2,3,17,1,True
20230003,20230003,9002,14587,최지훈,Y,Y,8,2,2,1,54,2,True
20230003,20230003,9002,10106,최정,Y,Y,5,3,1,1,14,3,True
20230003,20230003,9002,10815,한유섬,Y,Y,9,4,2,1,35,4,True
20230003,20230003,9002,15530,에레디아,Y,Y,7,5,1,3,27,5,True
20230003,20230003,9002,10182,최주환,Y,N,4,6,2,1,53,6,True
20230003,20230003,9002,12922,박성한,Y,Y,6,7,2,1,2,7,True
20230003,20230003,9002,14699,전의산,Y,N,3,8,2,1,56,8,True
20230003,20230003,9002,10082,이재원,Y,N,2,9,1,1,20,9,True
20230003,20230003,9002,10126,김광현,Y,N,1,P,2,3,29,,True
20230004,20230004,5002,10855,서건창,Y,Y,4,1,2,1,14,1,True
20230004,20230004,5002,11190,박해민,Y,N,8,2,2,1,17,2,True
20230004,20230004,5002,15532,오스틴,Y,N,9,3,1,1,23,3,True
20230004,20230004,5002,10387,박동원,Y,N,2,4,1,1,27,4,True
20230004,20230004,5002,10475,오지환,Y,Y,6,5,2,1,10,5,True
20230004,20230004,5002,10187,김현수,Y,Y,10,6,2,1,22,6,True
20230004,20230004,5002,13109,송찬의,Y,N,3,7,1,1,66,7,True
20230004,20230004,5002,14137,문보경,Y,Y,5,8,2,1,2,8,True
20230004,20230004,5002,12546,홍창기,Y,N,7,9,2,1,51,9,True
20230004,20230004,5002,13934,켈리,Y,N,1,P,1,1,3,,True
20230004,20230004,12001,12943,조용호,Y,N,9,1,2,1,23,1,True
20230004,20230004,12001,13168,강백호,Y,Y,10,2,2,1,50,2,True
20230004,20230004,12001,15144,알포드,Y,N,7,3,1,1,25,3,True
20230004,20230004,12001,10470,박병호,Y,N,3,4,1,1,52,4,True
20230004,20230004,12001,10235,장성우,Y,N,2,5,1,1,22,5,True
20230004,20230004,12001,10407,황재균,Y,N,5,6,1,1,10,6,True
20230004,20230004,12001,11339,김민혁,Y,Y,8,7,2,1,53,7,True
20230004,20230004,12001,10469,박경수,Y,N,4,8,1,1,6,8,True
20230004,20230004,12001,10320,김상수,Y,N,6,9,1,1,7,9,True
20230004,20230004,12001,15143,벤자민,Y,N,1,P,1,3,43,,True
20230005,20230005,1001,14618,김지찬,Y,Y,4,1,2,1,58,1,True
20230005,20230005,1001,10892,구자욱,Y,Y,9,2,2,1,5,2,True
20230005,20230005,1001,14757,피렐라,Y,Y,7,3,1,1,63,3,True
20230005,20230005,1001,11255,강한울,Y,Y,5,4,2,1,6,4,True
20230005,20230005,1001,10232,강민호,Y,N,2,5,1,1,47,5,True
20230005,20230005,1001,10400,오재일,Y,N,3,6,2,3,44,6,True
20230005,20230005,1001,10180,이원석,Y,N,10,7,1,1,16,7,True
20230005,20230005,1001,12562,이성규,Y,Y,8,8,1,1,13,8,True
20230005,20230005,1001,15034,이재현,Y,N,6,9,1,1,7,9,True
20230005,20230005,1001,14617,뷰캐넌,Y,N,1,P,1,1,4,,True
20230005,20230005,11001,11137,박민우,Y,Y,4,1,2,1,2,1,True
20230005,20230005,11001,10891,박세혁,Y,Y,2,2,2,1,10,2,True
20230005,20230005,11001,10189,박건우,Y,N,9,3,1,1,37,3,True
20230005,20230005,11001,15537,마틴,Y,Y,8,4,2,1,55,4,True
20230005,20230005,11001,10261,손아섭,Y,Y,10,5,2,1,31,5,True
20230005,20230005,11001,10322,박석민,Y,N,5,6,1,1,18,6,True
20230005,20230005,11001,13082,오영수,Y,N,3,7,2,1,34,7,True
20230005,20230005,11001,11153,김성욱,Y,N,7,8,1,1,25,8,True
20230005,20230005,11001,14765,김주원,Y,Y,6,9,3,1,7,9,True
20230005,20230005,11001,15535,페디,Y,N,1,P,1,1,13,,True
20230006,20230006,3001,14571,안권수,Y,Y,8,1,2,1,0,1,True
20230006,20230006,3001,10014,안치홍,Y,Y,4,2,1,1,13,2,True
20230006,20230006,3001,15152,렉스,Y,Y,9,3,2,1,17,3,True
20230006,20230006,3001,10266,전준우,Y,Y,10,4,1,1,8,4,True
20230006,20230006,3001,14160,고승민,Y,N,3,5,2,1,65,5,True
20230006,20230006,3001,13145,한동희,Y,Y,5,6,1,1,25,6,True
20230006,20230006,3001,11165,노진혁,Y,Y,6,7,2,1,52,7,True
20230006,20230006,3001,10753,유강남,Y,Y,2,8,1,1,27,8,True
20230006,20230006,3001,14642,황성빈,Y,Y,7,9,2,1,1,9,True
20230006,20230006,3001,12930,나균안,Y,N,1,P,1,1,43,,True
20230006,20230006,6002,10195,정수빈,Y,N,8,1,2,3,31,1,True
20230006,20230006,6002,10184,허경민,Y,Y,5,2,1,1,13,2,True
20230006,20230006,6002,15539,로하스,Y,Y,10,3,2,1,11,3,True
20230006,20230006,6002,10643,김재환,Y,Y,7,4,2,1,32,4,True
20230006,20230006,6002,10165,양의지,Y,Y,2,5,1,1,25,5,True
20230006,20230006,6002,11098,김인태,Y,N,9,6,2,3,39,6,True
20230006,20230006,6002,11213,양석환,Y,Y,3,7,1,1,53,7,True
20230006,20230006,6002,11087,강승호,Y,Y,4,8,1,1,23,8,True
20230006,20230006,6002,12894,이유찬,Y,Y,6,9,1,1,7,9,True
20230006,20230006,6002,12852,최원준,Y,N,1,P,1,2,61,,True
20230007,20230007,7002,13138,이원석,Y,N,8,1,1,1,50,1,True
20230007,20230007,7002,13137,정은원,Y,Y,4,2,2,1,43,2,True
20230007,20230007,7002,14125,노시환,Y,Y,5,3,1,1,8,3,True
20230007,20230007,7002,11215,채은성,Y,Y,9,4,1,1,22,4,True
20230007,20230007,7002,15541,오그레디,Y,N,7,5,2,1,12,5,True
20230007,20230007,7002,12585,김태연,Y,Y,3,6,1,1,25,6,True
20230007,20230007,7002,12589,김인환,Y,Y,10,7,2,1,37,7,True
20230007,20230007,7002,10170,최재훈,Y,Y,2,8,1,1,13,8,True
20230007,20230007,7002,10557,오선진,Y,Y,6,9,1,1,6,9,True
20230007,20230007,7002,11410,김민우,Y,N,1,P,1,1,53,,True
20230007,20230007,10001,11244,김태진,Y,Y,10,1,2,1,2,1,True
20230007,20230007,10001,12905,김혜성,Y,Y,4,2,2,1,3,2,True
20230007,20230007,10001,12906,이정후,Y,Y,8,3,2,1,51,3,True
20230007,20230007,10001,14742,러셀,Y,Y,6,4,1,1,27,4,True
20230007,20230007,10001,12516,이형종,Y,N,9,5,1,1,36,5,True
20230007,20230007,10001,11376,송성문,Y,N,5,6,2,1,24,6,True
20230007,20230007,10001,11225,임지열,Y,N,3,7,1,1,29,7,True
20230007,20230007,10001,10312,이지영,Y,Y,2,8,1,1,56,8,True
20230007,20230007,10001,10035,이용규,Y,Y,7,9,2,3,15,9,True
20230007,20230007,10001,13940,요키시,Y,N,1,P,2,3,43,,True
20230008,20230008,2002,11261,박찬호,Y,Y,6,1,1,1,1,1,True
20230008,20230008,2002,15056,김도영,Y,N,5,2,1,1,5,2,True
20230008,20230008,2002,14996,소크라테스,Y,Y,9,3,2,3,30,3,True
20230008,20230008,2002,11306,황대인,Y,Y,10,4,1,1,52,4,True
20230008,20230008,2002,14124,변우혁,Y,Y,3,5,1,1,33,5,True
20230008,20230008,2002,11233,이창진,Y,Y,7,6,1,1,66,6,True
20230008,20230008,2002,11298,김호령,Y,Y,8,7,1,1,27,7,True
20230008,20230008,2002,11119,한승택,Y,Y,2,8,1,1,26,8,True
20230008,20230008,2002,12540,김규성,Y,N,4,9,2,1,14,9,True
20230008,20230008,2002,14788,이의리,Y,N,1,P,2,3,48,,True
20230008,20230008,9002,14888,추신수,Y,Y,10,1,2,3,17,1,True
20230008,20230008,9002,14587,최지훈,Y,N,9,2,2,1,54,2,True
20230008,20230008,9002,15530,에레디아,Y,Y,7,3,1,3,27,3,True
20230008,20230008,9002,10106,최정,Y,Y,5,4,1,1,14,4,True
20230008,20230008,9002,10108,김강민,Y,N,8,5,1,1,0,5,True
20230008,20230008,9002,10249,오태곤,Y,Y,3,6,1,1,37,6,True
20230008,20230008,9002,12922,박성한,Y,Y,6,7,2,1,2,7,True
20230008,20230008,9002,10636,김성현,Y,Y,4,8,1,1,6,8,True
20230008,20230008,9002,10707,김민식,Y,N,2,9,2,1,24,9,True
20230008,20230008,9002,15528,맥카티,Y,N,1,P,2,3,33,,True
20230009,20230009,5002,10855,서건창,Y,Y,4,1,2,1,14,1,True
20230009,20230009,5002,13112,문성주,Y,Y,9,2,2,3,8,2,True
20230009,20230009,5002,10187,김현수,Y,N,10,3,2,1,22,3,True
20230009,20230009,5002,15532,오스틴,Y,N,3,4,1,1,23,4,True
20230009,20230009,5002,10475,오지환,Y,Y,6,5,2,1,10,5,True
20230009,20230009,5002,10387,박동원,Y,N,2,6,1,1,27,6,True
20230009,20230009,5002,14137,문보경,Y,Y,5,7,2,1,2,7,True
20230009,20230009,5002,12546,홍창기,Y,N,7,8,2,1,51,8,True
20230009,20230009,5002,11190,박해민,Y,N,8,9,2,1,17,9,True
20230009,20230009,5002,14588,김윤식,Y,N,1,P,2,3,47,,True
20230009,20230009,12001,12943,조용호,Y,Y,9,1,2,1,23,1,True
20230009,20230009,12001,13168,강백호,Y,Y,10,2,2,1,50,2,True
20230009,20230009,12001,15144,알포드,Y,N,7,3,1,1,25,3,True
20230009,20230009,12001,10470,박병호,Y,Y,3,4,1,1,52,4,True
20230009,20230009,12001,10235,장성우,Y,N,2,5,1,1,22,5,True
20230009,20230009,12001,10407,황재균,Y,Y,5,6,1,1,10,6,True
20230009,20230009,12001,11339,김민혁,Y,N,8,7,2,1,53,7,True
20230009,20230009,12001,10469,박경수,Y,N,4,8,1,1,6,8,True
20230009,20230009,12001,10320,김상수,Y,Y,6,9,1,1,7,9,True
20230009,20230009,12001,14600,소형준,Y,N,1,P,1,1,30,,True
20230010,20230010,1001,14618,김지찬,Y,Y,4,1,2,1,58,1,True
20230010,20230010,1001,10892,구자욱,Y,Y,9,2,2,1,5,2,True
20230010,20230010,1001,14757,피렐라,Y,Y,7,3,1,1,63,3,True
20230010,20230010,1001,10232,강민호,Y,Y,2,4,1,1,47,4,True
20230010,20230010,1001,11255,강한울,Y,Y,5,5,2,1,6,5,True
20230010,20230010,1001,12562,이성규,Y,N,8,6,1,1,13,6,True
20230010,20230010,1001,10180,이원석,Y,N,3,7,1,1,16,7,True
20230010,20230010,1001,12548,김동엽,Y,Y,10,8,1,1,38,8,True
20230010,20230010,1001,15034,이재현,Y,Y,6,9,1,1,7,9,True
20230010,20230010,1001,15001,수아레즈,Y,N,1,P,1,1,57,,True
20230010,20230010,11001,11137,박민우,Y,N,4,1,2,1,2,1,True
20230010,20230010,11001,10891,박세혁,Y,Y,2,2,2,1,10,2,True
20230010,20230010,11001,10189,박건우,Y,Y,9,3,1,1,37,3,True
20230010,20230010,11001,15537,마틴,Y,Y,8,4,2,1,55,4,True
20230010,20230010,11001,10261,손아섭,Y,Y,10,5,2,1,31,5,True
20230010,20230010,11001,10322,박석민,Y,N,5,6,1,1,18,6,True
20230010,20230010,11001,13082,오영수,Y,Y,3,7,2,1,34,7,True
20230010,20230010,11001,14765,김주원,Y,Y,6,8,3,1,7,8,True
20230010,20230010,11001,11153,김성욱,Y,N,7,9,1,1,25,9,True
20230010,20230010,11001,11353,구창모,Y,N,1,P,2,3,59,,True
20230011,20230011,6002,10195,정수빈,Y,Y,8,1,2,3,31,1,True
20230011,20230011,6002,10184,허경민,Y,Y,5,2,1,1,13,2,True
20230011,20230011,6002,15539,로하스,Y,Y,9,3,2,1,11,3,True
20230011,20230011,6002,10643,김재환,Y,Y,10,4,2,1,32,4,True
20230011,20230011,6002,10165,양의지,Y,Y,2,5,1,1,25,5,True
20230011,20230011,6002,11098,김인태,Y,N,7,6,2,3,39,6,True
20230011,20230011,6002,11492,신성현,Y,Y,3,7,1,1,5,7,True
20230011,20230011,6002,14771,안재석,Y,Y,6,8,2,1,3,8,True
20230011,20230011,6002,12894,이유찬,Y,Y,4,9,1,1,7,9,True
20230011,20230011,6002,13061,곽빈,Y,N,1,P,1,1,47,,True
20230011,20230011,11001,11137,박민우,Y,Y,4,1,2,1,2,1,True
20230011,20230011,11001,10891,박세혁,Y,Y,2,2,2,1,10,2,True
20230011,20230011,11001,10189,박건우,Y,Y,9,3,1,1,37,3,True
20230011,20230011,11001,15537,마틴,Y,N,8,4,2,1,55,4,True
20230011,20230011,11001,10261,손아섭,Y,Y,10,5,2,1,31,5,True
20230011,20230011,11001,10322,박석민,Y,N,5,6,1,1,18,6,True
20230011,20230011,11001,13082,오영수,Y,Y,3,7,2,1,34,7,True
20230011,20230011,11001,14765,김주원,Y,Y,6,8,3,1,7,8,True
20230011,20230011,11001,11153,김성욱,Y,Y,7,9,1,1,25,9,True
20230011,20230011,11001,14155,송명기,Y,N,1,P,1,1,11,,True
20230012,20230012,5002,10855,서건창,Y,Y,4,1,2,1,14,1,True
20230012,20230012,5002,13112,문성주,Y,Y,9,2,2,3,8,2,True
20230012,20230012,5002,10187,김현수,Y,N,10,3,2,1,22,3,True
20230012,20230012,5002,15532,오스틴,Y,Y,3,4,1,1,23,4,True
20230012,20230012,5002,10475,오지환,Y,Y,6,5,2,1,10,5,True
20230012,20230012,5002,10387,박동원,Y,Y,2,6,1,1,27,6,True
20230012,20230012,5002,14137,문보경,Y,Y,5,7,2,1,2,7,True
20230012,20230012,5002,12546,홍창기,Y,N,7,8,2,1,51,8,True
20230012,20230012,5002,11190,박해민,Y,N,8,9,2,1,17,9,True
20230012,20230012,5002,15003,플럿코,Y,N,1,P,1,1,45,,True
20230012,20230012,10001,10035,이용규,Y,Y,7,1,2,3,15,1,True
20230012,20230012,10001,12905,김혜성,Y,Y,4,2,2,1,3,2,True
20230012,20230012,10001,11244,김태진,Y,Y,5,3,2,1,2,3,True
20230012,20230012,10001,14742,러셀,Y,N,6,4,1,1,27,4,True
20230012,20230012,10001,12516,이형종,Y,N,9,5,1,1,36,5,True
20230012,20230012,10001,14785,김휘집,Y,N,10,6,1,1,33,6,True
20230012,20230012,10001,11225,임지열,Y,N,3,7,1,1,29,7,True
20230012,20230012,10001,10312,이지영,Y,N,2,8,1,1,56,8,True
20230012,20230012,10001,11182,김준완,Y,N,8,9,2,1,10,9,True
20230012,20230012,10001,15531,후라도,Y,N,1,P,1,1,75,,True
20230013,20230013,3001,14571,안권수,Y,Y,8,1,2,1,0,1,True
20230013,20230013,3001,10014,안치홍,Y,Y,4,2,1,1,13,2,True
20230013,20230013,3001,15152,렉스,Y,Y,9,3,2,1,17,3,True
20230013,20230013,3001,10266,전준우,Y,Y,10,4,1,1,8,4,True
20230013,20230013,3001,13145,한동희,Y,Y,5,5,1,1,25,5,True
20230013,20230013,3001,10253,정훈,Y,Y,3,6,1,1,9,6,True
20230013,20230013,3001,11165,노진혁,Y,Y,6,7,2,1,52,7,True
20230013,20230013,3001,10753,유강남,Y,Y,2,8,1,1,27,8,True
20230013,20230013,3001,14169,신윤후,Y,Y,7,9,1,1,3,9,True
20230013,20230013,3001,11310,박세웅,Y,N,1,P,1,1,21,,True
20230013,20230013,9002,14888,추신수,Y,Y,10,1,2,3,17,1,True
20230013,20230013,9002,14587,최지훈,Y,Y,8,2,2,1,54,2,True
20230013,20230013,9002,10106,최정,Y,Y,5,3,1,1,14,3,True
20230013,20230013,9002,10182,최주환,Y,N,4,4,2,1,53,4,True
20230013,20230013,9002,15530,에레디아,Y,Y,7,5,1,3,27,5,True
20230013,20230013,9002,10815,한유섬,Y,N,9,6,2,1,35,6,True
20230013,20230013,9002,12922,박성한,Y,Y,6,7,2,1,2,7,True
20230013,20230013,9002,10249,오태곤,Y,Y,3,8,1,1,37,8,True
20230013,20230013,9002,10707,김민식,Y,Y,2,9,2,1,24,9,True
20230013,20230013,9002,14581,오원석,Y,Y,1,P,2,3,47,,True
20230014,20230014,2002,11261,박찬호,Y,Y,6,1,1,1,1,1,True
20230014,20230014,2002,10894,류지혁,Y,Y,5,2,2,1,8,2,True
20230014,20230014,2002,14996,소크라테스,Y,Y,8,3,2,3,30,3,True
20230014,20230014,2002,11306,황대인,Y,Y,10,4,1,1,52,4,True
20230014,20230014,2002,10344,최형우,Y,Y,7,5,2,1,34,5,True
20230014,20230014,2002,14124,변우혁,Y,Y,3,6,1,1,33,6,True
20230014,20230014,2002,11233,이창진,Y,Y,9,7,1,1,66,7,True
20230014,20230014,2002,12567,주효상,Y,Y,2,8,2,1,22,8,True
20230014,20230014,2002,12540,김규성,Y,Y,4,9,2,1,14,9,True
20230014,20230014,2002,15534,메디나,Y,Y,1,P,1,1,45,,True
20230014,20230014,12001,12943,조용호,Y,Y,9,1,2,1,23,1,True
20230014,20230014,12001,13168,강백호,Y,Y,10,2,2,1,50,2,True
20230014,20230014,12001,15144,알포드,Y,Y,7,3,1,1,25,3,True
20230014,20230014,12001,10470,박병호,Y,Y,3,4,1,1,52,4,True
20230014,20230014,12001,10235,장성우,Y,Y,2,5,1,1,22,5,True
20230014,20230014,12001,10407,황재균,Y,Y,5,6,1,1,10,6,True
20230014,20230014,12001,11339,김민혁,Y,Y,8,7,2,1,53,7,True
20230014,20230014,12001,10469,박경수,Y,Y,4,8,1,1,6,8,True
20230014,20230014,12001,10320,김상수,Y,Y,6,9,1,1,7,9,True
20230014,20230014,12001,11318,엄상백,Y,Y,1,P,1,2,18,,True
20230015,20230015,1001,14618,김지찬,Y,Y,4,1,2,1,58,1,True
20230015,20230015,1001,10892,구자욱,Y,Y,9,2,2,1,5,2,True
20230015,20230015,1001,14757,피렐라,Y,Y,7,3,1,1,63,3,True
20230015,20230015,1001,10232,강민호,Y,Y,2,4,1,1,47,4,True
20230015,20230015,1001,10400,오재일,Y,Y,3,5,2,3,44,5,True
20230015,20230015,1001,12548,김동엽,Y,Y,10,6,1,1,38,6,True
20230015,20230015,1001,10180,이원석,Y,N,5,7,1,1,16,7,True
20230015,20230015,1001,12562,이성규,Y,Y,8,8,1,1,13,8,True
20230015,20230015,1001,15034,이재현,Y,Y,6,9,1,1,7,9,True
20230015,20230015,1001,14113,원태인,Y,N,1,P,1,1,18,,True
20230015,20230015,7002,10119,이명기,Y,Y,7,1,2,3,14,1,True
20230015,20230015,7002,13137,정은원,Y,Y,4,2,2,1,43,2,True
20230015,20230015,7002,14125,노시환,Y,Y,5,3,1,1,8,3,True
20230015,20230015,7002,11215,채은성,Y,Y,9,4,1,1,22,4,True
20230015,20230015,7002,15541,오그레디,Y,N,10,5,2,1,12,5,True
20230015,20230015,7002,12585,김태연,Y,N,3,6,1,1,25,6,True
20230015,20230015,7002,15422,문현빈,Y,Y,8,7,2,1,64,7,True
20230015,20230015,7002,10170,최재훈,Y,Y,2,8,1,1,13,8,True
20230015,20230015,7002,14704,박정현,Y,N,6,9,1,1,9,9,True
20230015,20230015,7002,15146,페냐,Y,N,1,P,1,1,20,,True
20230016,20230016,6002,10195,정수빈,Y,N,8,1,2,3,31,1,True
20230016,20230016,6002,10184,허경민,Y,N,5,2,1,1,13,2,True
20230016,20230016,6002,15539,로하스,Y,Y,9,3,2,1,11,3,True
20230016,20230016,6002,10643,김재환,Y,Y,10,4,2,1,32,4,True
20230016,20230016,6002,10165,양의지,Y,N,2,5,1,1,25,5,True
20230016,20230016,6002,11098,김인태,Y,Y,7,6,2,3,39,6,True
20230016,20230016,6002,11087,강승호,Y,N,3,7,1,1,23,7,True
20230016,20230016,6002,14771,안재석,Y,N,6,8,2,1,3,8,True
20230016,20230016,6002,12894,이유찬,Y,N,4,9,1,1,7,9,True
20230016,20230016,6002,14770,최승용,Y,N,1,P,2,3,64,,True
20230016,20230016,11001,11137,박민우,Y,N,4,1,2,1,2,1,True
20230016,20230016,11001,10891,박세혁,Y,Y,2,2,2,1,10,2,True
20230016,20230016,11001,10189,박건우,Y,Y,9,3,1,1,37,3,True
20230016,20230016,11001,15537,마틴,Y,N,8,4,2,1,55,4,True
20230016,20230016,11001,10261,손아섭,Y,Y,10,5,2,1,31,5,True
20230016,20230016,11001,10322,박석민,Y,Y,5,6,1,1,18,6,True
20230016,20230016,11001,13082,오영수,Y,Y,3,7,2,1,34,7,True
20230016,20230016,11001,14765,김주원,Y,Y,6,8,3,1,7,8,True
20230016,20230016,11001,11153,김성욱,Y,Y,7,9,1,1,25,9,True
20230016,20230016,11001,13085,신민혁,Y,N,1,P,1,1,53,,True
20230017,20230017,5002,12546,홍창기,Y,Y,7,1,2,1,51,1,True
20230017,20230017,5002,13112,문성주,Y,Y,9,2,2,3,8,2,True
20230017,20230017,5002,10187,김현수,Y,Y,10,3,2,1,22,3,True
20230017,20230017,5002,15532,오스틴,Y,Y,3,4,1,1,23,4,True
20230017,20230017,5002,10475,오지환,Y,Y,6,5,2,1,10,5,True
20230017,20230017,5002,10387,박동원,Y,Y,2,6,1,1,27,6,True
20230017,20230017,5002,14137,문보경,Y,Y,5,7,2,1,2,7,True
20230017,20230017,5002,10855,서건창,Y,N,4,8,2,1,14,8,True
20230017,20230017,5002,11190,박해민,Y,N,8,9,2,1,17,9,True
20230017,20230017,5002,14589,이민호,Y,N,1,P,1,1,26,,True
20230017,20230017,10001,10035,이용규,Y,Y,7,1,2,3,15,1,True
20230017,20230017,10001,12905,김혜성,Y,Y,4,2,2,1,3,2,True
20230017,20230017,10001,12503,김웅빈,Y,Y,10,3,2,1,1,3,True
20230017,20230017,10001,14742,러셀,Y,Y,6,4,1,1,27,4,True
20230017,20230017,10001,12516,이형종,Y,Y,9,5,1,1,36,5,True
20230017,20230017,10001,11244,김태진,Y,Y,5,6,2,1,2,6,True
20230017,20230017,10001,10312,이지영,Y,Y,2,7,1,1,56,7,True
20230017,20230017,10001,11226,임병욱,Y,Y,8,8,2,1,35,8,True
20230017,20230017,10001,15472,김건희,Y,N,3,9,1,1,12,9,True
20230017,20230017,10001,11379,최원태,Y,N,1,P,1,1,20,,True
20230018,20230018,3001,15011,반즈,Y,Y,1,P,2,3,28,,True
20230018,20230018,9002,10783,문승원,Y,Y,1,P,1,1,42,,True
20230019,20230019,2002,10058,양현종,Y,Y,1,P,2,3,54,,True
20230019,20230019,12001,15542,슐서,Y,Y,1,P,1,1,40,,True
20230020,20230020,1001,10363,백정현,Y,Y,1,P,2,3,29,,True
20230020,20230020,7002,10610,장민재,Y,Y,1,P,1,1,36,,True
20230021,20230021,6002,10195,정수빈,Y,Y,8,1,2,3,31,1,True
20230021,20230021,6002,10184,허경민,Y,Y,5,2,1,1,13,2,True
20230021,20230021,6002,15539,로하스,Y,Y,10,3,2,1,11,3,True
20230021,20230021,6002,10643,김재환,Y,Y,7,4,2,1,32,4,True
20230021,20230021,6002,10165,양의지,Y,N,2,5,1,1,25,5,True
20230021,20230021,6002,11098,김인태,Y,N,9,6,2,3,39,6,True
20230021,20230021,6002,11087,강승호,Y,Y,4,7,1,1,23,7,True
20230021,20230021,6002,11213,양석환,Y,Y,3,8,1,1,53,8,True
20230021,20230021,6002,12894,이유찬,Y,Y,6,9,1,1,7,9,True
20230021,20230021,6002,14769,김동주,Y,N,1,P,1,1,41,,True
20230021,20230021,11001,10261,손아섭,Y,Y,9,1,2,1,31,1,True
20230021,20230021,11001,13250,한석현,Y,Y,7,2,2,3,46,2,True
20230021,20230021,11001,13261,천재환,Y,Y,8,3,1,1,23,3,True
20230021,20230021,11001,10189,박건우,Y,Y,10,4,1,1,37,4,True
20230021,20230021,11001,13082,오영수,Y,Y,3,5,2,1,34,5,True
20230021,20230021,11001,10322,박석민,Y,N,5,6,1,1,18,6,True
20230021,20230021,11001,10891,박세혁,Y,N,2,7,2,1,10,7,True
20230021,20230021,11001,14765,김주원,Y,N,6,8,3,1,7,8,True
20230021,20230021,11001,14220,서호철,Y,N,4,9,1,1,5,9,True
20230021,20230021,11001,15455,이준호,Y,N,1,P,1,1,96,,True
20230022,20230022,5002,12546,홍창기,Y,N,7,1,2,1,51,1,True
20230022,20230022,5002,13112,문성주,Y,Y,9,2,2,3,8,2,True
