game_id,home_team,away_team,home_vs_team_winrate,home_park_winrate,away_vs_team_winrate,away_park_winrate,vs_team_winrate_diff,park_winrate_diff
20230210,11001,1001,0.5,0.4722222222222222,0.5,0.5,0.0,-0.02777777777777779
20230211,5002,7002,0.6111111111111112,0.625,0.3888888888888889,0.5,0.22222222222222227,0.125
20230212,12001,6002,0.3888888888888889,0.3695652173913043,0.5,0.4166666666666667,-0.1111111111111111,-0.04710144927536236
20230213,2002,10001,0.3888888888888889,0.5434782608695652,0.6111111111111112,0.4166666666666667,-0.22222222222222227,0.1268115942028985
20230214,3001,9002,0.5,0.6590909090909091,0.5,0.4166666666666667,0.0,0.24242424242424238
20230215,11001,1001,0.4375,0.4473684210526316,0.5625,0.5833333333333334,-0.125,-0.1359649122807018
20230216,5002,7002,0.55,0.603448275862069,0.35,0.45,0.20000000000000007,0.15344827586206894
20230217,12001,6002,0.35,0.3541666666666667,0.55,0.5,-0.20000000000000007,-0.14583333333333331
20230218,2002,10001,0.45,0.5625,0.55,0.35714285714285715,-0.10000000000000003,0.20535714285714285
20230219,3001,9002,0.4375,0.6304347826086957,0.5625,0.5,-0.125,0.13043478260869568
20230220,11001,1001,0.5,0.475,0.5,0.5,0.0,-0.025000000000000022
20230221,6002,1001,0.35714285714285715,0.54,0.6428571428571429,0.3125,-0.28571428571428575,0.22750000000000004
20230222,9002,5002,0.4375,0.5869565217391305,0.5625,0.5,-0.125,0.08695652173913049
20230223,12001,10001,0.3125,0.38,0.6875,0.5,-0.375,-0.12
20230224,7002,2002,0.5625,0.3541666666666667,0.4375,0.5,0.125,-0.14583333333333331
20230225,3001,11001,0.6875,0.6041666666666666,0.3125,0.5,0.375,0.10416666666666663
20230226,6002,1001,0.4375,0.5576923076923077,0.5625,0.2777777777777778,-0.125,0.2799145299145299
20230227,9002,5002,0.3888888888888889,0.5625,0.6111111111111112,0.5833333333333334,-0.22222222222222227,-0.02083333333333337
20230228,12001,10001,0.2777777777777778,0.36538461538461536,0.7222222222222222,0.5833333333333334,-0.4444444444444444,-0.217948717948718
20230229,7002,2002,0.6111111111111112,0.38,0.3888888888888889,0.4166666666666667,0.22222222222222227,-0.03666666666666668
20230230,3001,11001,0.7222222222222222,0.62,0.2777777777777778,0.4166666666666667,0.4444444444444444,0.2033333333333333
20230231,6002,1001,0.3888888888888889,0.5370370370370371,0.6111111111111112,0.35,-0.22222222222222227,0.1870370370370371
20230232,9002,5002,0.45,0.58,0.55,0.5,-0.10000000000000003,0.07999999999999996
20230233,12001,10001,0.35,0.3888888888888889,0.65,0.5,-0.30000000000000004,-0.1111111111111111
20230234,7002,2002,0.55,0.36538461538461536,0.45,0.5,0.10000000000000003,-0.13461538461538464
